clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-tenancy-scope-ca,LANDLORD_EDUCATION,CA,Civ. Code §1940; CCP §1162(c); Civ. Code §1940.1; Civ. Code §1954.071,CITED,VERIFIED,1996-09-29,2026-09-19,,"CA: Civ. Code s1940, read section-open 2026-09-19, together with s1961 for the separate Chapter 4 disclosure scope. Matters for a property-management product because it decides whether the whole CA clause set applies at all. s1940(a) reaches 'boarders, lodgers, and others, HOWEVER DENOMINATED', so calling an agreement a licence, a room-share or a lodging arrangement does not move it out of the chapter. [...full trail in lease-clauses.csv notes]"
edu-reusable-screening-report-ca,LANDLORD_EDUCATION,CA,Civ. Code §1950.1,CITED,VERIFIED,2023-01-01,2026-09-19,,"CA: Civ. Code s1950.1, primary text supplied by Taylor 2026-09-19 (added by AB 2559, Stats. 2022 ch. 288, eff. 2023-01-01). Closes the s1950.6(g) dependency. [...full trail in lease-clauses.csv notes]"
edu-nuisance-eviction-assignment-ca,LANDLORD_EDUCATION,CA,Civ. Code §3482.8; CCP §1161(4); Pen. Code §597.5; 2 CCR §12178(f); CCP §1179,CITED,VERIFIED,2016-01-01,2026-09-19,,"CA: Civ. Code ss3482.8, 3485 and 3486, primary text supplied by Taylor 2026-09-19. These are the three sections CCP s1161(4) incorporates as deemed nuisances. Reading them changes what that limb is worth. s3482.8 (added SB 426, eff. 2012-01-01): dogfighting under Pen. Code s597.5 or cockfighting under s597b(b) - STATEWIDE, and the only one of the three that is. [...full trail in lease-clauses.csv notes]"
payment-methods-ca,LEASE_CLAUSE,CA,Civ. Code §1947.3,CITED,VERIFIED,2025-01-01,2026-09-19,acceptable-payment-methods,"CA: Civ. Code s1947.3, primary text supplied by Taylor 2026-09-19 (amended by SB 611, Stats. 2024 ch. 287, eff. 2025-01-01). Blocks two base rows - see the CA extend manifest. s1947.3(a)(1): at least one form of payment that is NEITHER CASH NOR ELECTRONIC FUNDS TRANSFER must be allowed, so an electronic-only or cash-only rent policy is unlawful from the outset. [...full trail in lease-clauses.csv notes]"
political-signs-ca,LEASE_CLAUSE,CA,Civ. Code §1940.4,CITED,VERIFIED,2012-01-01,2026-09-19,,"CA: Civ. Code s1940.4, primary text supplied by Taylor 2026-09-19 (added SB 337, eff. 2012-01-01). CONFIRMS the suspicion raised on the extend screen's eyeball pass: the base row common-area-use bars 'any sign, banner, or advertisement visible from outside the property without Landlord's consent', which s1940.4(a) makes unlawful as applied to political signs. common-area-use is BLOCKED for CA. [...full trail in lease-clauses.csv notes]"
waterbed-ca,LEASE_CLAUSE,CA,Civ. Code §1940.5,CITED,VERIFIED,1997-01-01,2026-09-19,,"CA: Civ. Code s1940.5, primary text supplied by Taylor 2026-09-19. CONFIRMS the second suspicion from the extend screen's eyeball pass: common-area-use bans waterbeds outright, which s1940.5 forbids for any structure whose valid certificate of occupancy issued AFTER 1973-01-01. common-area-use is BLOCKED for CA on this ground as well as the political-sign ground. [...full trail in lease-clauses.csv notes]"
holdover-ca,LEASE_CLAUSE,CA,CCP §1174; CCP §1174(b),CITED,VERIFIED,1994-01-01,2026-09-19,holdover,"CA: written 2026-09-19 to replace the base holdover row for California. CCP s1174 read section-open. CALIFORNIA SUPPLIES NO HOLDOVER MULTIPLIER, so the base row's 'holdover damages in the maximum amount permitted by applicable law for each day' resolves to NOTHING in CA - the same empty-referent defect that forced holdover-oh and holdover-sd. [...full trail in lease-clauses.csv notes]"
edu-forfeiture-redemption-ca,LANDLORD_EDUCATION,CA,CCP §1174(a); Civ. Code §1980,CITED,VERIFIED,1994-01-01,2026-09-19,,"CA: CCP s1174(a) and (c), read section-open 2026-09-19. Routed to education because it governs notice drafting and post-judgment procedure rather than lease text. s1174(a) is a NOTICE-DRAFTING TRAP: omit the election to declare forfeiture from the s1161 notice and the lease survives the judgment. Belongs in the legal tracker's notice generator. [...full trail in lease-clauses.csv notes]"
rent-payment-ca,LEASE_CLAUSE,CA,Civ. Code §1942.1; CCP §1161(2); Civ. Code §1942.4,CITED,VERIFIED,1970-01-01,2026-09-19,rent-payment,"CA: overrides the base rent-payment row. The base text requires rent 'without demand, DEDUCTION, OR SETOFF'. Civ. Code s1942.1 makes any agreement waiving or modifying s1941 or s1942 rights VOID as contrary to public policy with respect to any condition rendering the premises untenantable, and s1942 is the repair-and-deduct remedy - so the deduction waiver is void as written. [...full trail in lease-clauses.csv notes]"
existing-condition-ca,LEASE_CLAUSE,CA,Civ. Code §1942.1,CITED,VERIFIED,1970-01-01,2026-09-19,existing-condition,CA: overrides the base existing-condition row. The base text has the tenant acknowledge the property is 'in good order and repair and satisfactory condition'. Under Civ. Code s1942.1 that is void as a modification of s1941 rights to the extent it reaches any condition rendering the premises untenantable. [...full trail in lease-clauses.csv notes]
services-utilities-provided-ca,LEASE_CLAUSE,CA,Civ. Code §1953(a)(5),CITED,VERIFIED,1970-01-01,2026-09-19,services-utilities-provided,"CA: overrides the base services-utilities-provided row. This is the row where I first read CA as diverging from Ohio and was wrong. The base disclaimer is limited to causes beyond the landlord's reasonable control, which Civ. [...full trail in lease-clauses.csv notes]"
common-area-use-ca,LEASE_CLAUSE,CA,Civ. Code §1940.4(a),CITED,VERIFIED,2012-01-01,2026-09-19,common-area-use,"CA: overrides the base common-area-use row, which carried two CA-unlawful limbs. (1) Its blanket ban on any sign visible from outside is unlawful as applied to political signs - Civ. Code s1940.4(a); carved out and cross-referenced to political-signs-ca. [...full trail in lease-clauses.csv notes]"
pet-policy-ca,LEASE_CLAUSE,CA,2 CCR §12185(d)(2); Civ. Code §1953(a)(2); Civ. Code §1954(a); Civ. Code §1942.7,CITED,VERIFIED,2020-01-01,2026-09-19,pet-policy,"CA: overrides the base pet-policy row, which failed for CA on four grounds. (1) 2 CCR s12185(d)(2) bars any pet deposit, pet rent, additional security deposit, liability insurance or other fee for an assistance animal, and s12185(d)(5) bars breed, size and weight limits - carve-out added, mirroring the Ohio OAC 4112-5-07(C) fix. (2) Its indemnity limb waived future claims against the landlord contrary to Civ. [...full trail in lease-clauses.csv notes]"
due-at-signing-ca,LEASE_CLAUSE,CA,Civ. Code §1950.5(b),CITED,VERIFIED,2024-07-01,2026-09-19,due-at-signing,"CA: overrides the base due-at-signing row, whose worked example collected a PET DEPOSIT and LAST MONTH'S RENT alongside the security deposit. Civ. Code s1950.5(b) defines security as any payment to secure performance 'however denominated', so both count toward the one-month cap in s1950.5(c)(1) - the base example invites an unlawful overcollection at the moment of signing, which is also the moment s1950.5(c)(6) fixes [...full trail in lease-clauses.csv notes]"
early-termination-ca,LEASE_CLAUSE,CA,Civ. Code §1671(c)(2); CCP §1161(3); Civ. Code §1951.2; CCP §1174(c); Mil. & Vet. Code §409,CITED,VERIFIED,2020-01-01,2026-09-19,early-termination,"CA: overrides the base early-termination row, which failed for CA on two grounds. (1) Its early termination fee - 'one month's Rent or 30% of the remaining Rent, WHICHEVER IS GREATER' - is a liquidated damages provision in a residential lease. Civ. [...full trail in lease-clauses.csv notes]"
edu-no-periodic-inspection-ca,LANDLORD_EDUCATION,CA,Civ. Code §1954(a),CITED,VERIFIED,2019-01-01,2026-09-19,,"Proof of absence from a full primary-text read of the governing section. CA: CONFIRMED ABSENT 2026-09-19 from Civ. Code s1954(a) read section-open. Exists because the base row inspection-rights grants exactly this and is BLOCKED for CA with no replacement - per the proof-of-absence standard an absence recorded only in a prose manifest is invisible to future canvasses. Caught on the extend screen's eyeball pass, not by the pattern screen. [...full trail in lease-clauses.csv notes]"
edu-abandonment-damages-ca,LANDLORD_EDUCATION,CA,Civ. Code §1951.2,CITED,VERIFIED,1970-01-01,2026-09-19,,"CA: Civ. Code s1951.2, primary text supplied by Taylor 2026-09-19. Routed to education alongside the lease clause because the mechanics are litigation measures rather than lease terms. [...full trail in lease-clauses.csv notes]"
continue-lease-remedy-ca,LEASE_CLAUSE,CA,Civ. Code §1951.4,CITED,VERIFIED,1991-01-01,2026-09-19,,"CA: Civ. Code s1951.4, primary text supplied by Taylor 2026-09-19. VERBATIM SAFE-HARBOUR TEXT - s1951.4(a) states the remedy 'is available ONLY IF THE LEASE PROVIDES FOR THIS REMEDY' and then supplies this exact wording as a form that 'satisfies this subdivision'. Other wording is permitted, but there is no reason to invent any. SEVENTH CONFIRMED OPT-IN LANDLORD RIGHT IN CALIFORNIA. [...full trail in lease-clauses.csv notes]"
no-sublet-assign-ca,LEASE_CLAUSE,CA,Civ. Code §1951.4(b),CITED,VERIFIED,1991-01-01,2026-09-19,no-sublet-assign,"CA: overrides the base no-sublet-assign row, and this one is a JUDGMENT CALL FOR TAYLOR RATHER THAN A DEFECT FIX - the base clause is not unlawful in California, it is self-defeating. I marked no-sublet-assign 'provisionally clear' on the extend screen because a sole-discretion consent requirement is permissible in a CA residential lease. That was right as far as it went and WRONG in consequence. Civ. [...full trail in lease-clauses.csv notes]"
dv-lease-termination-ca,LEASE_CLAUSE,CA,Civ. Code §1946.7; CCP §1161.3(a)(2)(C); Civ. Code §1941.5(d)(3); 2 CCR §12185(c)(2); CCP §1161(4),CITED,VERIFIED,2023-01-01,2026-09-19,,"CA: Civ. Code s1946.7, primary text supplied by Taylor 2026-09-19 (SB 1017, Stats. 2022 ch. 558, eff. 2023-01-01). MUCH BROADER THAN 'DOMESTIC VIOLENCE' - s1946.7(a)(6)-(8) reach ANY crime causing bodily injury or death, any crime involving a firearm or other deadly weapon, and any crime involving force or the threat of force. A lease or a canvass row labelled 'domestic violence' understates it. [...full trail in lease-clauses.csv notes]"
emergency-assistance-right-ca,LEASE_CLAUSE,CA,Civ. Code §1946.8,CITED,VERIFIED,2022-01-01,2026-09-19,,"CA: Civ. Code s1946.8, primary text supplied by Taylor 2026-09-19 (AB 1171, eff. 2022-01-01). s1946.8(b): ANY lease provision prohibiting or limiting - or THREATENING to prohibit or limit - the right to summon assistance is VOID as contrary to public policy. s1946.8(e): waiver void. [...full trail in lease-clauses.csv notes]"
edu-abuse-violence-protections-ca,LANDLORD_EDUCATION,CA,CCP §1161.3; Civ. Code §1941.6; CCP §1174.27; Civ. Code §1946.7(i),CITED,VERIFIED,2024-01-01,2026-09-19,,"CA: CCP s1161.3 (amended AB 1756, eff. 2024-01-01) and Civ. Code s1941.6 (amended SB 1051, eff. 2025-01-01), primary text supplied by Taylor 2026-09-19. [...full trail in lease-clauses.csv notes]"
edu-fair-housing-classes-ca,LANDLORD_EDUCATION,CA,Gov. Code §12955; 2 CCR §12176; Gov. Code §12980,CITED,VERIFIED,2024-01-01,2026-09-19,,"CA: Gov. Code ss12955 (amended SB 267, eff. 2024-01-01) and 12927 (SB 222, eff. 2020-01-01), primary text supplied by Taylor 2026-09-19. Answers two canvass rows at once. [...full trail in lease-clauses.csv notes]"
edu-tenant-harassment-ca,LANDLORD_EDUCATION,CA,Civ. Code §1940.2; Civ. Code §1942.5(c),CITED,VERIFIED,2018-01-01,2026-09-19,,"CA: Civ. Code ss1940.2 and 1940.35 (both AB 291, eff. 2018-01-01), primary text supplied by Taylor 2026-09-19. s1940.2(a)(4) is the one that connects to the rest of this state's work: a SIGNIFICANT AND INTENTIONAL VIOLATION OF s1954 is statutory harassment, so misuse of the entry right is not merely a s1954 problem - it carries the s1940.2(b) $2,000-per-violation penalty. [...full trail in lease-clauses.csv notes]"
edu-abandoned-property-ca,LANDLORD_EDUCATION,CA,Civ. Code §1980; CCP §1174(e); Mil. & Vet. Code §409.1(b),CITED,VERIFIED,2025-01-01,2026-09-19,,"CA: Civ. Code ss1980-1991 (Chapter 5, Disposition of Personal Property Remaining on Premises), primary text supplied by Taylor 2026-09-19. CLOSES A GAP THE PROJECT HAD NO ROW FOR IN ANY STATE. s1981(a): the procedure is OPTIONAL, but s1981(e) is the sting - if its requirements are not satisfied, the chapter does not protect the landlord at all and ordinary liability rules apply. [...full trail in lease-clauses.csv notes]"
edu-death-on-premises-ca,LANDLORD_EDUCATION,CA,Civ. Code §1710.2,CITED,VERIFIED,2016-09-24,2026-09-19,,"CA: Civ. Code s1710.2, primary text supplied by Taylor 2026-09-19. NOTE it sits in Part 3, Obligations Imposed by Law - outside the landlord-tenant title. Sixth cross-chapter confirmation in CA. [...full trail in lease-clauses.csv notes]"
edu-eviction-record-access-ca,LANDLORD_EDUCATION,CA,CCP §1161.2,CITED,VERIFIED,2025-01-01,2026-09-19,,"CA: CCP s1161.2, primary text supplied by Taylor 2026-09-19 (amended AB 2304, eff. 2025-01-01). Answers the eviction-record-sealing canvass row - but the mechanism is MASKING AT FILING, not sealing after the fact, which is a materially different design from the sealing statutes found in ND and elsewhere. [...full trail in lease-clauses.csv notes]"
edu-balcony-inspection-ca,LANDLORD_EDUCATION,CA,H&S §17973; Civ. Code §1954(a)(6),CITED,VERIFIED,2026-01-01,2026-09-19,,"CA: H&S s17973, primary text supplied by Taylor 2026-09-19 (amended AB 130, eff. 2025-06-30). This is one of the two previously-unread entry grounds in Civ. Code s1954(a)(6) - now closed. Entry to comply with this article is a permitted purpose, so a landlord scheduling these inspections has a s1954 basis, subject to the notice requirements in landlord-entry-ca. [...full trail in lease-clauses.csv notes]"
alarm-duties-ca,LEASE_CLAUSE,CA,H&S §13113.7; Civ. Code §1954; H&S §17926.1,CITED,VERIFIED,2014-01-01,2026-09-19,,"CA: H&S ss13113.7 and 17926, primary text supplied by Taylor 2026-09-19. s13113.7(d)(2)(B) is the lease-relevant duty and it is time-specific: AT THE TIME A NEW TENANCY IS CREATED the owner must ensure smoke alarms are OPERABLE - not merely installed. Thereafter the tenant must notify the owner of an inoperable alarm, and the owner IS NOT IN VIOLATION for a deficient alarm of which it has received no notice. [...full trail in lease-clauses.csv notes]"
ev-charging-ca,LEASE_CLAUSE,CA,Civ. Code §1947.6; 2 CCR §12181(f),CITED,VERIFIED,2015-07-01,2026-09-19,,"CA: Civ. Code s1947.6, primary text supplied by Taylor 2026-09-19 (amended SB 638, eff. 2020-01-01). Applies to any lease EXECUTED, EXTENDED OR RENEWED on or after 2015-07-01, so it reaches long-standing tenancies at renewal. [...full trail in lease-clauses.csv notes]"
edu-criminal-history-screening-ca,LANDLORD_EDUCATION,CA,2 CCR §12264; Civ. Code §1785.13(a)(6); Gov. Code §12955.8,CITED,VERIFIED,2020-01-01,2026-09-19,,"CA: 2 CCR ss12264-12271 (Civil Rights Council, Article 24, operative 2020-01-01), primary text supplied by Taylor 2026-09-19. CLOSES the tenant-screening gap flagged from s1950.1(f) - an area the canvass had no row for in ANY state. s12269(a)(5) bans BLANKET BANS by name and gives four examples, so the most common screening policy in the industry is per se unlawful in CA. [...full trail in lease-clauses.csv notes]"
casualty-termination-ca,LEASE_CLAUSE,CA,Civ. Code §1932,CITED,VERIFIED,1905-01-01,2026-09-19,,"CA: Civ. Code ss1932 and 1933, primary text supplied by Taylor 2026-09-19. Answers two canvass rows that had been open - the fire/casualty termination right and the failure-to-deliver-possession remedy - and CORRECTS an earlier entry: I recorded failure-to-deliver-possession as 'not located' after reading s1925, which only defines hiring. The remedy is in s1932(1), one chapter over. [...full trail in lease-clauses.csv notes]"
edu-rent-demand-bar-ca,LANDLORD_EDUCATION,CA,Civ. Code §1942.4; CCP §1161(2); H&S §17920.10; Gov. Code §7060; CCP §1174.21,CITED,VERIFIED,2004-01-01,2026-09-19,,"CA: Civ. Code s1942.4, primary text supplied by Taylor 2026-09-19. SHOULD HAVE SURFACED EARLIER IN THIS PASS - it is the most consequential habitability remedy in the CA set and it was missed until the canvass forced the question. It bars the landlord's core economic act, not merely the eviction. [...full trail in lease-clauses.csv notes]"
edu-fee-shifting-ca,LANDLORD_EDUCATION,CA,Civ. Code §1717; Civ. Code §1953(a)(4),CITED,VERIFIED,1987-01-01,2026-09-19,,"CA: Civ. Code s1717, primary text supplied by Taylor 2026-09-19. CONFIRMS the reasoning already relied on in three places - the extend manifest's decision that CA uses the full default-by-tenant row rather than the Ohio-style default-by-tenant-ks-ne variant, and the notes on default-by-tenant and s1942.5(i). Until now that reciprocity was asserted from the section number alone; it is now read. [...full trail in lease-clauses.csv notes]"
edu-unconscionability-ca,LANDLORD_EDUCATION,CA,Civ. Code §1670.5; 2 CCR §12180(a)(3),CITED,VERIFIED,1979-01-01,2026-09-19,,"CA: Civ. Code s1670.5, primary text supplied by Taylor 2026-09-19. NOTE this is s1670.5, NOT s1670.50 (buyer-broker representation agreements) - the two differ by a trailing zero and the wrong one was supplied first. See the cross-body citation-ambiguity topic. [...full trail in lease-clauses.csv notes]"
edu-service-animal-misrepresentation-ca,LANDLORD_EDUCATION,CA,Pen. Code §365.7; Pen. Code §365.5(d); Civ. Code §54.1(b)(6); 2 CCR §12185(c)(2); Pen. Code §365.5; Civ. Code §54.1; 2 CCR §12176; 2 CCR §12185,CITED,VERIFIED,1995-01-01,2026-09-19,,"CA: Pen. Code s365.7, primary text supplied by Taylor 2026-09-19. Answers the canvass row, but the SCOPE IS NARROW and a landlord should not be told otherwise: it reaches only CANINES, and only guide, signal or SERVICE dogs as defined in Pen. Code s365.5(d)-(f) and Civ. Code s54.1(b)(6). [...full trail in lease-clauses.csv notes]"
edu-relocation-benefits-ca,LANDLORD_EDUCATION,CA,H&S §17980.7; Civ. Code §1942.4; Civ. Code §1942.5(a)(4),CITED,VERIFIED,2025-01-01,2026-09-19,,"CA: H&S s17980.7, primary text supplied by Taylor 2026-09-19 (amended SB 1465, eff. 2025-01-01). Answers the relocation canvass row. Note the TRIGGER IS ENFORCEMENT-DRIVEN, not tenant-driven: it follows a s17980.6 order or notice and, for the (d) benefits, a court finding - so it is not a self-executing duty the moment a unit becomes uninhabitable. [...full trail in lease-clauses.csv notes]"
stove-refrigerator-ca,LEASE_CLAUSE,CA,Civ. Code §1941.1(a)(10),CITED,VERIFIED,2026-01-01,2026-09-19,,"CA: Civ. Code s1941.1(a)(10)-(11) and (b)-(c), added by AB 628 (Stats. 2025 ch. 342), EFFECTIVE 2026-01-01 and applying only to a lease ENTERED INTO, AMENDED OR EXTENDED on or after that date. Stove and refrigerator are now affirmative habitability characteristics - a genuinely new obligation, not a restatement. s1941.1(a)(11)(B)(i) prescribes the tenant acknowledgment VERBATIM and it is shipped as written. [...full trail in lease-clauses.csv notes]"
immigration-status-inquiry-ca,LEASE_CLAUSE,CA,Civ. Code §1940.3(b),CITED,VERIFIED,2018-01-01,2026-09-19,,"CA: Civ. Code s1940.3(b), primary text supplied by Taylor 2026-09-19 (AB 299, eff. 2018-01-01). THIS IS THE ACTUAL INQUIRY PROHIBITION - stronger and earlier in the process than ss1940.2(a)(5) and 1940.35, which the canvass row was answered with previously. s1940.3(b)(1) bars ANY INQUIRY at all; (b)(2) bars requiring disclosure or certification; (b)(3) bars disclosure for improper purposes. [...full trail in lease-clauses.csv notes]"
edu-double-letting-ca,LANDLORD_EDUCATION,CA,Civ. Code §1950,CITED,VERIFIED,1872-01-01,2026-09-19,,"CA: Civ. Code s1950, read section-open 2026-09-19. Answers the double-letting canvass row, and the remedy is far more severe than the row anticipated: it is not abatement for the affected tenant, it suspends the rent obligation of EVERY TENANT IN THE BUILDING under the same landlord while the double letting continues. Enacted 1872 and never amended. [...full trail in lease-clauses.csv notes]"
auto-renewal-formatting-ca,LEASE_CLAUSE,CA,Civ. Code §1945.5,CITED,VERIFIED,1976-01-01,2026-09-19,,"CA: Civ. Code s1945.5, read section-open 2026-09-19. A FORMATTING requirement with a substantive consequence: an automatic renewal or extension provision in a residential lease is VOIDABLE BY THE PARTY WHO DID NOT PREPARE THE LEASE unless it appears in at least EIGHT-POINT BOLDFACE TYPE in the body of the lease AND a recital of that fact appears in at least eight-point boldface immediately before the signature line. [...full trail in lease-clauses.csv notes]"
security-devices-ca,LEASE_CLAUSE,CA,Civ. Code §1941.3; CCP §1174.2,CITED,VERIFIED,1998-07-01,2026-09-19,,"CA: Civ. Code s1941.3, read section-open 2026-09-19. A SEPARATE STATUTORY SECURITY DUTY the library had no row for in any state. s1941.3(a)(1): dead bolt extending at least 13/16 inch beyond the strike edge; horizontal sliding doors excluded; pre-existing half-inch bolts suffice until first repair or replacement after 1998-07-01. [...full trail in lease-clauses.csv notes]"
tenant-use-rights-ca,LEASE_CLAUSE,CA,Civ. Code §1940.45,CITED,VERIFIED,2024-01-01,2026-09-19,,"CA: Civ. Code ss1940.45, 1940.41, 1940.20 and 1940.10, read section-open 2026-09-19. Grouped because each is a 'landlord shall not prohibit' rule that a standard lease's general restrictions would otherwise silently breach - the same shape as the political-sign and waterbed findings on common-area-use. [...full trail in lease-clauses.csv notes]"
pest-control-notice-ca,LEASE_CLAUSE,CA,Civ. Code §1940.8,CITED,VERIFIED,2016-01-01,2026-09-19,,"CA: Civ. Code ss1940.8 and 1940.8.5, read section-open 2026-09-19 (SB 328, eff. 2016-01-01). s1940.8.5(b)(1)(C) prescribes a CAUTION STATEMENT VERBATIM - 'CAUTION - PESTICIDES ARE TOXIC CHEMICALS...' including the California Poison Control number (1-800-222-1222) and the Department of Pesticide Regulation number (916-324-4100), plus a blank for the County Health Department number. [...full trail in lease-clauses.csv notes]"
ordnance-demolition-meter-disclosures-ca,LEASE_CLAUSE,CA,Civ. Code §1940.7,CITED,VERIFIED,2003-01-01,2026-09-19,,"CA: Civ. Code ss1940.7, 1940.6 and 1940.9, read section-open 2026-09-19. Three conditional pre-tenancy disclosures the library had no rows for. s1940.7: ORDNANCE - actual knowledge of a former federal or state military training area that may contain explosive munitions, within ONE MILE ('neighborhood area', s1940.7(c)(2)), disclosed in writing BEFORE execution. Enacted after the 1983 Tierra Santa munition explosion. [...full trail in lease-clauses.csv notes]"
disaster-duties-ca,LEASE_CLAUSE,CA,Civ. Code §1941.8,CITED,VERIFIED,2026-01-01,2026-09-19,,"CA: Civ. Code ss1941.8 and 1941.9, added by SB 610 (Stats. 2025 ch. 547), EFFECTIVE 2026-01-01. Brand new and directly relevant to a CA portfolio after the wildfire seasons. [...full trail in lease-clauses.csv notes]"
edu-screening-abuse-protections-ca,LANDLORD_EDUCATION,CA,Civ. Code §1946.9; 2 CCR §12264,CITED,VERIFIED,2025-01-01,2026-09-19,,"CA: Civ. Code s1946.9, added by SB 1051 (Stats. 2024 ch. 75), eff. 2025-01-01. Sits alongside 2 CCR ss12264-12271 as the second distinct screening-restriction regime in CA, and it is not about criminal history at all. [...full trail in lease-clauses.csv notes]"
lock-change-non-cotenant-ca,LEASE_CLAUSE,CA,Civ. Code §1941.5; CCP §1161.3(a)(1),CITED,VERIFIED,2025-01-01,2026-09-19,,"CA: Civ. Code s1941.5, REPEALED AND RE-ADDED by SB 1051 (Stats. 2024 ch. 75), eff. 2025-01-01. This is the COMPLEMENT to s1941.6, which the library already carries: s1941.6 applies where the restrained person IS a tenant of the same unit and requires a COURT ORDER; s1941.5 applies where the perpetrator is NOT a co-tenant and accepts a much wider evidentiary basis. [...full trail in lease-clauses.csv notes]"
internet-billing-optout-ca,LEASE_CLAUSE,CA,Civ. Code §1942.8; Civ. Code §3100,CITED,VERIFIED,2026-01-01,2026-09-19,,"CA: Civ. Code s1942.8, added by AB 1414 (Stats. 2025 ch. 506), EFFECTIVE 2026-01-01. Applies to any residential tenancy COMMENCED, RENEWED OR CONTINUING on a month-to-month or other periodic basis on or after that date - so it reaches existing periodic tenancies without any renewal event, which is unusual. [...full trail in lease-clauses.csv notes]"
edu-rent-reporting-offer-ca,LANDLORD_EDUCATION,CA,Civ. Code §1954.07,CITED,VERIFIED,2025-04-01,2026-09-19,,"CA: Civ. Code s1954.07, added by AB 2747 (Stats. 2024 ch. 279), eff. 2025-01-01, offers due from 2025-04-01. A landlord DUTY, not merely a permission - the library has nothing like it in any state. s1954.07(l): only POSITIVE information may be reported - complete, timely payments. Late or missed payments are expressly excluded, so this cannot be used as a collection lever. [...full trail in lease-clauses.csv notes]"
edu-abandonment-belief-notice-ca,LANDLORD_EDUCATION,CA,Civ. Code §1951.3; CCP §1161; Civ. Code §1991,CITED,VERIFIED,2019-01-01,2026-09-19,,"CA: Civ. Code s1951.3, read section-open 2026-09-19 (amended AB 2847, eff. 2019-01-01). s1951.3(a) limits it to NON-commercial property; s1951.35 is the commercial twin with a different trigger. PRESCRIBED FORM at s1951.3(e), 'in substantially the following form'. s1951.3(h) is the trap: this notice DOES NOT satisfy CCP ss1161 or 1162, and giving it does not preclude or replace a pay-or-quit notice. [...full trail in lease-clauses.csv notes]"
unbundled-parking-ca,LEASE_CLAUSE,CA,Civ. Code §1947.1; Civ. Code §3485,CITED,VERIFIED,2025-01-01,2026-09-19,,"CA: Civ. Code s1947.1, amended AB 2898 (Stats. 2024 ch. 420), eff. 2025-01-01. A LEASE-STRUCTURE mandate, narrow but absolute where it applies. Applies ONLY to a 'qualifying residential property', which requires ALL THREE of: certificate of occupancy issued ON OR AFTER 2025-01-01; SIXTEEN OR MORE residential units; and location in one of TEN NAMED COUNTIES - Alameda, Fresno, Los Angeles, Riverside, Sacramento, San Be [...full trail in lease-clauses.csv notes]"
tenant-forward-proceedings-ca,LEASE_CLAUSE,CA,Civ. Code §1949; Civ. Code §1948,CITED,VERIFIED,1989-01-01,2026-09-19,,"CA: Civ. Code s1949, read section-open 2026-09-19 (amended 1989). A statutory tenant duty, so the clause restates rather than creates it, and the tenant is 'responsible to the landlord for all damages' from failing to inform or deliver. Most relevant where a third party - a lender after foreclosure, a competing claimant - serves process on the occupant rather than the owner. Pairs with Civ. [...full trail in lease-clauses.csv notes]"
edu-social-security-defense-ca,LANDLORD_EDUCATION,CA,Civ. Code §1946.3; 2 CCR §12176(f)(8),CITED,VERIFIED,2026-01-01,2026-09-19,,"CA: Civ. Code s1946.3, the Social Security Tenant Protection Act of 2025, added by AB 246 (Stats. 2025 ch. 337), EFFECTIVE 2026-01-01, SUNSETS 2029-01-20. Legal-watch item: a dated repeal clause, and the sunset date is unusual - January 20 rather than January 1 - which a date-matching bill tracker keyed to year-start sunsets would miss. Applies ONLY to nonpayment-of-rent unlawful detainers (s1946.3(h)). [...full trail in lease-clauses.csv notes]"
edu-habitability-presumption-ca,LANDLORD_EDUCATION,CA,Civ. Code §1942.3; H&S §17920.10; CCP §1174.2,CITED,VERIFIED,1986-01-01,2026-09-19,,"CA: Civ. Code s1942.3, read section-open 2026-09-19. Same four-condition structure as s1942.4, with two differences worth keeping straight: the clock is 60 DAYS from ISSUANCE of the notice, where s1942.4 is 35 DAYS from SERVICE (complete on mailing); and s1942.3 creates an EVIDENTIARY PRESUMPTION in an eviction rather than barring the landlord's rent demand outright. [...full trail in lease-clauses.csv notes]"
edu-disaster-displaced-guests-ca,LANDLORD_EDUCATION,CA,Civ. Code §1954.071,CITED,VERIFIED,2025-10-10,2026-09-19,,"CA: Civ. Code s1954.071, added by AB 299 (Stats. 2025 ch. 531), EFFECTIVE 2025-10-10 as an urgency measure, SUNSETS 2031-01-01. An EXPRESS EXCEPTION to the s1940(b)/R&T s7280 30-day line recorded at edu-tenancy-scope-ca: for disaster-displaced guests the line moves from 30 days to 270. Cross-noted there. [...full trail in lease-clauses.csv notes]"
edu-other-landlord-facilities-ca,LANDLORD_EDUCATION,CA,Civ. Code §1941.1(a)(8); H&S §17920.3(a)(13),CITED,VERIFIED,2026-01-01,2026-09-19,,"CA: Civ. Code ss1941.1(a)(8)-(9) and 1941.4, read section-open 2026-09-19. The supplied s1941.1 extract earlier in this pass stopped at (a)(7); the full current text adds (a)(8) floors, stairways and railings, (a)(9) residential-hotel mail receptacles, and (a)(10)-(11) stove and refrigerator (rowed separately at stove-refrigerator-ca). [...full trail in lease-clauses.csv notes]"
