clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-retaliation-protections-mn,LANDLORD_EDUCATION,MN,"Minn. Stat. § 504B.441; § 504B.285, subd. 2; § 504B.212, subd. 2",CITED,VERIFIED,2026-09-03,2026-09-03,,"SECOND proof-of-absence-style violation fix this session: the MN decision log had already recorded retaliation protections as present (eviction/obligation-increase/service-decrease bar for a good-faith complaint, plus a retaliation defense in eviction actions) and flagged a future row that was never built -- zero MN rows mentioned retaliation before this one. Within 90 days of protected activity, the burden shifts to the LANDLORD to show a non-retaliatory reason. A 2024 addition separately bars retaliating by reporting a tenant's immigration status to law enforcement (a different, narrower protection than Minneapolis's 2026 municipal immigration-inquiry ban -- do not conflate the two)."
edu-returned-check-fee-cap-mn,LANDLORD_EDUCATION,MN,Minn. Stat. § 604.113,CITED,VERIFIED,2026-09-03,2026-09-03,,"Gap found that completes this topic across all seven states -- Minnesota had nothing on record for returned-check fees before this session. Caps the service charge at $30 per dishonored check, conditioned on conspicuously displayed notice on the premises (a storefront-oriented precondition that fits awkwardly for a mailed rent check). A separate court remedy (not a self-help fee) exists if the check remains unpaid 30 days after proper notice: face amount, service charge, a $100-or-check-value civil penalty, judgment-rate interest, and attorney fees where the tenant has bounced $1,250+ in checks to any payees within six months. An ambiguity in the statute's own savings clause is surfaced, not resolved: this row takes the conservative reading that $30 is a hard ceiling even under an express lease contract, flagging the alternative reading rather than asserting a landlord-favorable interpretation."
edu-right-to-call-police-mn,LANDLORD_EDUCATION,MN,Minn. Stat. § 504B.205,CITED,VERIFIED,2026-09-03,2026-09-03,,"Minnesota is the first state in this project where the tenant's non-waivable right to call police/emergency services (including for domestic abuse or a mental-health/health crisis) is its own dedicated statute, rather than inferred from a broader prohibited-provisions list (CO) or confirmed absent (WY/KS/NE). Private right of action for $250 or actual damages plus attorney fees; independent AG enforcement authority."
edu-screening-fee-rules-mn,LANDLORD_EDUCATION,MN,Minn. Stat. § 504B.173,CITED,VERIFIED,2026-09-03,2026-09-03,,"Restricts when and how an applicant screening fee may be charged and kept: no fee if the landlord knows no unit is or will soon be available; a written receipt on request; the fee can't be cashed until earlier applicants are screened and rejected or placed; refund required if the applicant is rejected for an undisclosed reason, an earlier applicant gets the unit, or any portion goes unused; written disclosure of screening criteria before accepting the fee; a 14-day rejection-reason notice; and a bar on denying based on a pending eviction case, a sealed/expunged court file, or an eviction that didn't end in a writ. A pre-lease/application-stage duty, logged as education rather than clause text."
edu-service-animal-misrepresentation-scope-mn,LANDLORD_EDUCATION,MN,"Minn. Stat. § 609.833; § 363A.03, subd. 34",CITED,VERIFIED,2026-09-03,2026-09-03,,"Minnesota's animal-misrepresentation crime is scoped to a 'place of public accommodation,' and a leased dwelling is very unlikely to fit that definition (housing and public accommodations are treated as separate categories under the Human Rights Act, and a tenancy isn't extended to the public at large) -- so a landlord should not threaten prosecution over a rental application, though a public-facing leasing office could plausibly be a place of public accommodation in its own right for a misrepresentation made there. Also surfaces a freeze-date divergence: the criminal statute freezes 'service animal' to the federal definition as of March 1, 2018, while the housing statute (§504B.113) uses a dynamic 'as amended' reference -- the opposite of Nebraska's problem, but with low practical exposure since the frozen definition sits on a statute that doesn't reach housing anyway."
edu-statute-of-frauds-lease-term-mn,LANDLORD_EDUCATION,MN,"Minn. Stat. §§ 513.04, 513.05",CITED,VERIFIED,2026-09-03,2026-09-03,,"A lease longer than one year must be in writing and signed to be enforceable under Minnesota's Statute of Frauds. Minnesota does NOT exclude long-term leases from Chapter 504B's tenant protections the way a prior cross-state checklist question assumed -- a five-year residential lease still gets full Chapter 504B protection, unlike Nebraska's actual five-year exclusion (edu-five-year-lease-exclusion-ne). The checklist question itself was flagged as needing rewording, since it appears to have been framed from whichever state originated it."
edu-tenancy-at-will-notice-mn,LANDLORD_EDUCATION,MN,Minn. Stat. § 504B.135,CITED,VERIFIED,2026-09-03,2026-09-03,,"Resolves the distinct-week-to-week-notice-period topic for MN: there is no separate week-to-week rule -- a single formula (the interval between rent due dates, or three months, whichever is LESS) scales automatically, so a week-to-week tenancy takes one week's notice. A stale citation in the MN decision log's own earlier notes (a '§504B.135(b) gives 14 days for nonpayment on a tenancy at will') was caught and corrected this session: that paragraph existed in the 2019 statute but was removed by 2023 c 52 art 19 s 97 -- the earlier finding came from an archived revisor page, the second confirmed instance this session of an archived-version citation read as current law. Nonpayment on a tenancy at will now runs through the general §504B.321 pre-eviction notice instead."
edu-tenancy-at-will-termination-notice-mn,LANDLORD_EDUCATION,MN,Minn. Stat. § 504B.135,PARTIAL,VERIFIED,2026-09-03,2026-09-03,,"Added by a later cross-state tenancy-type screen (2026-09-06) as the purest example found of why a flat notice-period figure can't work: the statute states no number at all, only a formula (the rent-due interval, or three months, whichever is LESS -- three months is a ceiling, not a floor, a common misreading in the other direction). The 2023 repeal of the old 14-day nonpayment notice-to-quit is independently reconfirmed. FLAGGED, genuinely unresolved: the added 'counting rule' (a notice must run a full rental period and take effect at a period's end, so a mid-month 30-day notice doesn't end the tenancy 30 days later) is corroborated by two Minnesota attorney publications, but a claimed 1891 case establishing the rule was searched for twice and never located -- escalated to Taylor rather than searched a third time, per the project's standing rule. That counting-rule sentence is recorded at secondary-source confidence only and must not be treated as primary-verified until the 1891 authority (or a substitute) is found."
edu-tenant-right-to-organize-mn,LANDLORD_EDUCATION,MN,Minn. Stat. § 504B.212 (effective 2025-01-05),CITED,VERIFIED,2026-09-03,2026-09-03,,"Gives tenants the right to form and operate a tenant association; requires the landlord to allow distribution of information in common areas/units, tenant contact by mail/phone/electronically, and meeting space in the building. Landlord representatives cannot attend meetings unless invited, and the landlord isn't required to hand over tenant contact information. A landlord conduct restriction that exists regardless of lease language -- not something to include or exclude as clause text."
edu-utility-disclosure-attachment-mn,LANDLORD_EDUCATION,MN,"Minn. Stat. § 504B.216, subd. 10",CITED,VERIFIED,2026-09-03,2026-09-03,,"For any lease entered or renewed on or after 2025-01-01 that apportions gas or water/sewer in a shared-metered building, a specific, close-to-verbatim disclosure attachment is required covering the billing calculation, what tenants are and aren't charged for, fee caps, and dispute-resolution/payment-plan rights through the Public Utilities Commission. This is a lease-attachment feature, not clause text a paraphrase can satisfy -- flagged for the lease builder once attachments are supported."
edu-writ-execution-property-duties-mn,LANDLORD_EDUCATION,MN,Minn. Stat. § 504B.365,CITED,VERIFIED,2026-09-03,2026-09-03,,"Confirms the two-track post-writ property-disposition structure abandoned-property-mn had flagged as an unverified secondary-source claim: property left ON the premises runs through §504B.271's 28-day/14-day track, while property moved OFF the premises instead gives the landlord a lien enforceable by holding the property, with a public sale permitted after 60 unpaid days. Either way the landlord must dual-notify (first-class mail plus a good-faith phone attempt), exercise reasonable care, and unauthorized removal outside this process is an unlawful ouster with a criminal penalty. Non-waivable. Flags a methodological point: this project's blanket 'eviction-procedure sections are out of scope' rule missed a real affirmative landlord duty here, and should be narrowed to 'out of scope for LEASE_CLAUSE purposes, but still screened for landlord duties.'"
edu-written-notice-required-mn,LANDLORD_EDUCATION,MN,"Minn. Stat. §§ 504B.135, 504B.206, 504B.321, 504B.181",CITED,VERIFIED,2026-09-03,2026-09-03,,"Minnesota specifies the required FORM of notice statute-by-statute, and nowhere authorizes a lease term substituting verbal notice where the statute requires written -- several of these sections carry their own explicit non-waiver language on top. Companion to edu-notice-delivery-methods-mn, which covers the delivery METHOD question; this row covers the distinct notice-FORM question."
electronic-signatures,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
entire-agreement,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
existing-condition,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
fire-casualty-termination-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.131,CITED,VERIFIED,2026-09-03,2026-09-03,,Resolves an architectural uncertainty the original MN session flagged and never closed: Minnesota provides ONLY a vacate-and-surrender right for fire/casualty damage -- no proportional rent-reduction/abatement mechanic for partial damage the way KS and NE have. A partly-damaged-but-still-habitable MN unit runs through the habitability covenant (§504B.161) and tenant-remedies actions instead; do not inherit the KS/NE rent-abatement framing. Unusual feature: this right is DEFAULT-BUT-WAIVABLE down to the non-waivable habitability floor -- unlike most of Chapter 504B.
fire-safety-grilling,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
foreclosure-disclosure-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.151,CITED,VERIFIED,2026-09-03,2026-09-03,,"Gap found: Minnesota had no foreclosure/financial-distress disclosure row despite NV and CA both carrying one and the MN decision log itself listing §504B.151 in the chapter structure without ever producing a row. Written pre-lease disclosure required of a known contract-for-deed cancellation or mortgage-foreclosure sale notice, with the redemption/cancellation end date; $500 civil penalty per violation. Does not apply to manufactured home parks. An exception at subd. 2 (where the holder/mortgagee agrees not to terminate the tenant's lease for at least a year) was not read in full -- this clause states the disclosure duty only and doesn't attempt to describe the exception."
governing-law,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
guest-policy,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
guest-policy-day-limit,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
habitability-baseline-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.161,CITED,VERIFIED,2026-09-03,2026-09-03,landlord-maintenance,"Built once MN's habitability covenant was found to carry specifics the generic landlord-maintenance clause doesn't state: a 68°F Oct 1-Apr 30 heat minimum, an explicit extermination duty, and a cost-effectiveness-gated energy-efficiency duty. Non-waivable except a narrow written, adequately-consideration-backed tenant-delegation option (subd. 2) that can never waive common-area maintenance -- not built into this clause as a selectable option, flagged for a future session if wanted."
hoa-compliance,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
holdover,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-09-03,,"Self-limiting deferral to ""the maximum amount permitted by applicable law"" (shared-clause pass 2026-09-03 removed a hardcoded ""double the Monthly Rent"" figure that had no statutory basis in any of the 5 states then tagged, MN included -- Minnesota has NO holdover multiplier at all). Minnesota's own confirmed-absent finding lives in edu-no-holdover-damages-multiplier-mn, not in this shared clause."
initial-final-inspection-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.182,CITED,VERIFIED,2026-09-03,2026-09-03,,"High-value gap found: Minnesota was the only one of the seven states with a real inspection statute and no row for it. Architecture is TENANT-REQUEST-TRIGGERED, not a mandatory joint signed inventory on a fixed timeline like Kansas's 5-day rule -- what's mandatory is the landlord's NOTIFICATION of the inspection option, at both ends of the tenancy. The photo/video alternative (subd. 1(b)) requires tenant agreement and written acknowledgment, not a unilateral landlord substitute. Waiver is void. See edu-inspection-notice-penalty-mn for the penalty, which attaches to the notice failure, not just a missed inspection."
inspection-rights,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
joint-liability,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
keys,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
landlord-disclosure-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.181,CITED,VERIFIED,2026-09-03,2026-09-03,,"Gap found: KS and NE both had their own landlord-disclosure clause; MN's decision log had recorded the same duty as present under §504B.181 and flagged it as a row candidate that was never built. Disclosure may be satisfied in the lease itself or otherwise in writing before tenancy commencement; a matching notice must ALSO be posted conspicuously on the premises. Resolves the 'broader landlord-identity-change notice' topic as present-but-different from KS/NE: the duty binds a successor landlord, but Minnesota imposes no proactive notify-on-sale obligation the way KS/NE's architecture does."
landlords-access-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.211,CITED,VERIFIED,2026-09-03,2026-09-03,landlords-access,"24-hour notice IS statutorily required in Minnesota (unlike CO), plus detail the generic clause doesn't capture: a mandatory 8am-8pm entry window, 9 enumerated reasonable-business-purpose categories, and 3 specific no-notice emergency exceptions. Non-waivable, and doubly so -- confirmed on re-audit that the tenant cannot waive the right AND the landlord cannot condition lease formation or continuation on a waiver (a broad 'Landlord may enter at any time' lease paragraph is itself the prohibited conduct, not merely unenforceable). Penalty: rent reduction up to full rescission, deposit recovery, up to $500 per violation, attorney fees. Does not apply to manufactured home parks."
landscaping-irrigation,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
late-fee,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
lead-based-paint,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-27,,Generic mechanics for MN; the Lead Warning Statement text itself was corrected to verbatim federal language (40 CFR 745.113(b)(1)) during a Colorado session and inherited here as a uniform federal fix with no MN-specific variation. See lease-clause-citations-CO.csv for the citation driving the fix.
lease-copy-receipt-mn,LEASE_CLAUSE,MN,"Minn. Stat. § 504B.115, subd. 1",CITED,VERIFIED,2026-09-03,2026-09-03,,"Genuinely new topic, no state in the library had a lease-copy row before this. Where there is a written lease, the landlord must give the signing tenant a copy -- and the statute expressly blesses an in-lease signed acknowledgment of receipt as prima facie evidence of compliance, which Steinoak can generate automatically. See edu-lease-copy-defense-mn for what the acknowledgment protects against (a tenant defense to lease enforcement, and a petty-misdemeanor criminal penalty under §504B.111 for failing to provide a required lease)."
no-alterations,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
no-disturbance,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
no-sublet-assign,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
notices,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-09-03,,"Generic mechanics; a 2026-09-03 shared-clause pass added a saving clause deferring to any statutory delivery method/form/timing/content requirement, triggered by the MN re-audit finding that Minnesota specifies notice delivery section-by-section with genuinely conflicting requirements (mail-only in one section, personal-service-or-mail-and-certified in another, mail-plus-telephone-attempt in a third). The edit is uniform-safe since every tagged state specifies delivery per-statute; see edu-notice-delivery-methods-mn for Minnesota's own full breakdown."
parking-mn,LEASE_CLAUSE,MN,"Justice v. Marvel, LLC, 979 N.W.2d 384 (Minn. 2022); Dewitt v. London Rd. Rental Ctr., Inc., 910 N.W.2d 412 (Minn. 2018)",CITED,VERIFIED,2026-08-23,2026-08-23,parking,"Minnesota has no statute voiding landlord liability-waiver language the way CO/KS/NE do -- instead courts apply common-law strict construction: a clause releasing a party from its own negligence is enforceable only if it 'clearly and unequivocally' says so, so the generic clause's broad unqualified 'not liable' language risked being read as failing that standard and providing no real protection. No exculpatory clause can bar claims for intentional, reckless, or willful/wanton conduct regardless of drafting, so this version carves those out explicitly. Taylor reviewed and approved the draft language before it was committed."
parking-vehicle-rules,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
permitted-occupants,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
pet-insurance-requirement,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
pet-policy-mn,LEASE_CLAUSE,MN,"Justice v. Marvel, LLC, 979 N.W.2d 384 (Minn. 2022); Minn. Stat. § 504B.113, subd. 3(b)-(c)",CITED,VERIFIED,2026-09-03,2026-09-03,pet-policy,"Real, shipped compliance bug found and fixed 2026-09-07: this clause requires a pet deposit and pet rent, which triggers §504B.113 subd. 3(b)'s mandatory lease-disclosure of the fee-prohibition for service/support animals -- but the clause carried no mention of service or support animals at all. Consequence of the omission: subd. 3(c) gives the tenant a private right of action to recover pet fees paid where the landlord omitted the disclosure and the tenant would likely have received the accommodation. Found via a core-obligations canvass reading §504B.113 in full while filling assistance-animal cells -- a topic-driven canvass that treated assistance animals purely as a LANDLORD_EDUCATION subject had never reached this lease-CONTENT rule hiding inside an animal-accommodation statute. MN-only fix; no propagation to other states owed."
possession-delay,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"No general MN statute found conflicting with this clause's 30-day/proportional-rent-relief mechanic for ordinary failure-to-deliver-possession. Minnesota does have a narrower statute, §504B.153, but it's scoped specifically to NEW CONSTRUCTION delays with its own remedy structure -- a distinct scenario this generic clause doesn't duplicate; see possession-delay-mn-new-construction for that scenario's own dedicated clause."
possession-delay-mn-new-construction,LEASE_CLAUSE,MN,Minn. Stat. § 504B.153,CITED,VERIFIED,2026-09-03,2026-09-03,,"Dedicated CONDITIONAL clause for the narrower new-construction-specific delivery-delay scenario the generic possession-delay clause doesn't cover. Non-waivable (subd. 3). Landlord's violation remedy (greater of one month's rent, $1,000, or actual damages, plus attorney fees, subd. 4) kept as landlord-facing awareness, not restated in tenant-facing text. Supplements, does not replace, the generic clause -- both can coexist depending on whether the new-construction trigger applies, so no `supersedes` is set."
rent-payment,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
residential-use-only,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
returned-payments,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-09-03,,"Generic mechanics; MN's own $30 returned-check service-charge cap (Minn. Stat. §604.113) is recorded separately at edu-returned-check-fee-cap-mn since this clause doesn't hardcode a dollar figure and so doesn't conflict with it. A 2026-09-03 shared-clause pass replaced this clause's unbounded 'any fee associated with the failed payment' with a self-limiting 'not to exceed the maximum amount permitted by applicable law,' triggered by every one of six then-tagged states (including MN) having its own cap and no clause language reflecting that."
security-deposit-return-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.178,CITED,VERIFIED,2026-09-03,2026-09-03,security-deposit-return,"3-week (21-day) return window -- shorter than CO's 30/60-day pattern, longer than KS/NE's 14-day pattern. Deposit accrues 1%/year simple noncompounded interest (a product gap flagged, not just a clause gap: Steinoak has no interest-tracking mechanism yet, so the clause can promise interest but nothing calculates or discloses an amount). Bad-faith retention carries up to $500 punitive damages on top of the doubling-type damages. Re-audit found and flagged (not added to body text) four further elements: the burden of proof for withholding is on the LANDLORD; a separate 5-day return window for a tenant displaced by building condemnation; interest under $1 is excluded entirely; and bad-faith retention is PRESUMED (not just possible) where the landlord failed subd. 3/5's requirements, rebuttable only by returning the deposit within two weeks of a recovery action being filed."
security-deposit-use,LEASE_CLAUSE,MN,"Minn. Stat. § 504B.178, subd. 3(b)",CITED,VERIFIED,2026-09-03,2026-09-03,,"Landlord may withhold only for rent defaults and to restore the property, ordinary wear and tear excepted -- matches this clause's existing self-limiting rent-plus-damages-beyond-wear-and-tear framing directly, same pattern CO and WY were independently CITED for on this shared row."
services-utilities-provided-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.221(b),CITED,VERIFIED,2026-09-03,2026-09-03,services-utilities-provided,"Built on the same common-law exculpation-language rationale as parking-mn/storage-space-mn/tenants-property-insurance-mn (Justice v. Marvel; Dewitt), then re-audited and given an additional statutory-rights carve-out the original draft missed: §504B.221(b) makes any lease waiver of the section's utility-interruption protections void as against public policy, with treble damages or $500 (whichever is greater) plus attorney fees for landlord-caused interruption of electricity, heat, gas, or water -- parallel non-waiver language also appears in §504B.225 and §504B.231. The clause's ordinary-negligence waiver for 'interruption of a service or utility' overlapped this non-waivable zone until corrected. MN-only fix, no propagation owed."
severability,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
smoke-detector-duty-mn,LEASE_CLAUSE,MN,Minn. Stat. § 299F.362,CITED,VERIFIED,2026-09-03,2026-09-03,,"Gap found: Minnesota had no smoke/CO alarm row of any kind before this session, while NE, ND, KS, SD, and WY all carried one. Subd. 5 puts maintenance duty on the OWNER in every rental where the occupant isn't the owner -- including a rented single-family home, which is BROADER than Minnesota's own carbon-monoxide allocation (multifamily-only per §299F.51) and the two must not be merged into one 'landlord maintains all alarms' sentence. Tenant's 24-hour defect-notice duty carries no penalty for failure. An occupant who willfully disables an alarm causing damage/injury commits a misdemeanor; no insurer may deny a fire-loss claim for noncompliance."
smoking-policy,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-09-03,,"Generic mechanics; confirmed no conflict against Minn. Stat. §504B.171(c), which bars banning legal cannabis possession/use but still permits prohibiting combustion/vaporization specifically -- this clause is scoped to smoking/vaping only, so it stays compliant. See edu-cannabis-possession-mn for the broader finding."
snow-removal,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
storage-space-mn,LEASE_CLAUSE,MN,"Justice v. Marvel, LLC, 979 N.W.2d 384 (Minn. 2022); Dewitt v. London Rd. Rental Ctr., Inc., 910 N.W.2d 412 (Minn. 2018)",CITED,VERIFIED,2026-08-23,2026-08-23,storage-space,"Same common-law exculpation-language rationale as parking-mn/tenants-property-insurance-mn/services-utilities-provided-mn: Minnesota has no statute voiding landlord liability-waiver language, but courts require exculpatory language to 'clearly and unequivocally' cover what it purports to release, and no drafting can exculpate intentional, reckless, or willful/wanton conduct. Taylor reviewed and approved the draft language before it was committed."
surrender-end-of-term-mn-nd,LEASE_CLAUSE,MN,Minn. Stat. § 504B.271 (cross-reference),CITED,VERIFIED,2026-08-23,2026-08-23,surrender-end-of-term,"Follows the same pattern as KS's and NE's own overrides: the generic clause's vague 'to the extent permitted by applicable law' language understates Minnesota's actual specific abandoned-property procedure, which already has its own dedicated clause (abandoned-property-mn). Rewritten to cross-reference that clause instead of restating a vaguer version of the same topic. [2026-09-24: row id renamed from `surrender-end-of-term-mn` after the CA pass consolidated byte-identical per-state copies into `surrender-end-of-term-mn-nd` (lease-clause-decision-log-CA.md §§5.35-5.36); citation content unchanged.]"
tenant-maintenance,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Unlike KS/NE, Minnesota does not appear to have a consolidated tenant-duties statute analogous to K.S.A. 58-2555/Neb. Rev. Stat. §76-1421 -- MN tenant conduct is instead addressed through the unlawful-activities covenant (§504B.171) and the cold-weather-notice-before-vacating duty (§504B.155), both already reflected elsewhere in the library. No MN-specific conflict found with this clause's general cleanliness/safety/condition language."
tenants-property-insurance-mn,LEASE_CLAUSE,MN,"Justice v. Marvel, LLC, 979 N.W.2d 384 (Minn. 2022); Dewitt v. London Rd. Rental Ctr., Inc., 910 N.W.2d 412 (Minn. 2018)",CITED,VERIFIED,2026-08-23,2026-08-23,tenants-property-insurance,"Same common-law exculpation-language rationale as parking-mn/storage-space-mn/services-utilities-provided-mn: Minnesota has no statute voiding landlord liability-waiver language, but courts require exculpatory language to 'clearly and unequivocally' cover what it purports to release, and no drafting can exculpate intentional, reckless, or willful/wanton conduct. Taylor reviewed and approved the draft language before it was committed."
termination-death-of-tenant-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.265,CITED,VERIFIED,2026-09-03,2026-09-03,,"First state in this library where death-of-tenant is an affirmative statutory termination right built into the lease relationship (2 months' written notice, either party may invoke), rather than only a prohibition on penalty clauses the way CO's edu-death-of-tenant-co is framed. Does not apply to tenancies at will. Non-waivable and cannot be shortened by lease, though parties may otherwise agree to modify the section's specific provisions. Hard-number re-verification against the full section confirmed every operative element with no errors found."
termination-infirmity-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.266,CITED,VERIFIED,2026-09-03,2026-09-03,,"Genuinely new topic not previously seen in CO/WY/KS/NE. Re-audit found and fixed two real errors: (1) a MISSING landlord right -- subd. 2(b) defeats the tenant's termination right entirely if the landlord can offer an accessible unit in the same complex within two months, which the shipped clause never mentioned; (2) an OVER-GRANTED trigger -- the shipped clause said 'need to move into a medical care facility' generically, but the statute enumerates specific licensed facility types only, so the generic phrasing granted a broader right than Minnesota law requires. Fixed with a hybrid approach (four common facility types named inline, open catch-all for the rest) -- the first clause in the library needing a qualifying-category list rather than a number or timeline, so it sets the pattern for any future state with a similar list."
utilities-paid-by-landlord,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
utilities-responsibility,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,Generic mechanics compatible for directly-metered units. Shared-metered buildings are governed separately by the dedicated utility-apportionment-mn clause (Minn. Stat. §504B.216).
utility-apportionment-mn,LEASE_CLAUSE,MN,Minn. Stat. § 504B.216,CITED,VERIFIED,2026-09-03,2026-09-03,,"By far the most prescriptive utility statute encountered in this project. Electricity apportionment is flatly PROHIBITED (submetering only); gas must use the square-footage formula and water/sewer the occupant-count formula; an $8 admin-fee cap and $5 non-compounding late-fee cap; a disconnection ban with cold-weather/heat-emergency/medical-emergency carve-outs. This clause alone is NOT sufficient for compliance -- subd. 10 requires a specific, close-to-verbatim disclosure attachment in any lease apportioning gas or water, captured separately at edu-utility-disclosure-attachment-mn as a future lease-builder attachment feature, not clause text."
utility-payment-evidence,LEASE_CLAUSE,MN,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; MN whole-library audit (Minnesota session, 2026-08-23) found no MN-specific statutory language or conflict."
