clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-servicemember-termination-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §55-702 (Chapter 55, Laws 2018, LB682)",PARTIAL,VERIFIED,2026-08-31,2026-08-31,,"New row -- no NE row previously cited this state-specific servicemember termination statute (separate from, and in addition to, the federal SCRA). Subsections (4)-(9) read verbatim and confirmed: no early-termination charge, sums already due remain owed, a 90-day re-rental protection barring any penalty/fee/deposit-loss, a 60-day refund of rent paid past the termination date, and two different effective-date rules depending on lease type. STILL UNVERIFIED, and load-bearing: subsection (2)(f), which the supplied text references repeatedly but does not actually contain, and which is the subsection the entire government-housing scope limitation rests on. The body text is deliberately hedged ('is understood to reach') rather than stated flatly pending that read. Resolve by reading §55-702(1)-(3) before relying on the scope limit in either direction -- the optimistic misread (treating this as a general deployment-termination right for any civilian rental) is the more dangerous one."
edu-smoke-detector-scope-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §§81-5,142, 81-5,144",CITED,VERIFIED,2026-08-31,2026-08-31,,"Both read directly from nebraskalegislature.gov. SELF-CORRECTION, same session: an earlier NEEDS_REVIEW draft of this row wrongly suggested a pre-1982, never-remodeled building might fall outside the smoke-detector mandate entirely, based on an NCSL compilation that quoted only the post-1982 subsection. Reading §81-5,142 directly shows subsections (2) and (3) sweep in pre-1982 lodging houses, dormitories, dwelling units, mobile homes, and modular housing, with compliance deadlines now decades expired -- coverage is effectively universal. Caught only because the row was parked at NEEDS_REVIEW rather than shipped; recorded as a methodology data point since it's the same partial-reading failure mode this project documents elsewhere, this time committed by a re-audit rather than caught by one."
edu-statutory-attorney-fee-actions-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-1416(3); Black v. Brooks, 285 Neb. 440 (2013); Lomack v. Kohl-Watts, 13 Neb. App. 14 (2004)",CITED,VERIFIED,2026-08-23,2026-08-23,,"Distinguishes the lease-clause attorney-fee-shifting ban (§76-1415(1)(c)) from mandatory statutory fee-shifting the URLTA awards directly for specific proven violations (e.g. security-deposit noncompliance) -- a court-applied remedy regardless of lease language, so it doesn't conflict with the ban. Nebraska courts hold the §76-1416 tenant fee award mandatory once noncompliance is proven, not discretionary."
edu-tenant-noncompliance-notice-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-1431(1),(2)",CITED,VERIFIED,2026-08-23,2026-08-23,,"Material/health-safety violation: written notice, termination effective 30 days after receipt if not remedied within 14 days; a recurring similar breach within 6 months allows termination on 14 days' notice without a second cure chance. Nonpayment of rent: written notice, tenant has 7 calendar days to pay before termination -- longer than Kansas's 3-day pay-or-quit period."
edu-unconscionability-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1412,CITED,VERIFIED,2026-08-23,2026-08-23,,"Nebraska's unconscionability doctrine is written directly into the URLTA itself, not a separate consumer-protection statute the way Kansas's KCPA backstop is -- structurally a more direct analog to Colorado's own unconscionability principles than Kansas's external-statute approach."
edu-violent-crime-eviction-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-1431(4),(5)",CITED,VERIFIED,2026-08-23,2026-08-23,,"A faster, no-cure 5-day eviction path applies where the tenant, a household member, a guest, or anyone under the tenant's control engages in violent criminal activity, illegal drug sales, or conduct threatening others' health/safety on the premises. Carve-out: cannot be used against a tenant who is themselves a DV victim who has taken protective steps; if both victim and perpetrator are co-tenants, only usable against the perpetrator. Statutory power, not something the lease needs to create -- logged as education only, no CO/WY/KS analog."
electronic-signatures,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
entire-agreement,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
existing-condition,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
extended-absence-notice-ne,LEASE_CLAUSE,NE,"Neb. Rev. Stat. §§76-1424, 76-1432",CITED,VERIFIED,2026-08-23,2026-08-23,,"Same 7-day advance-notice trigger as extended-absence-notice-ks, but a different, NE-specific abandonment threshold (one rental period or 30 days, whichever is less) -- do not merge with KS's 10-day-rent-default-plus-belongings-removed test."
fire-safety-grilling,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
governing-law,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
guest-policy,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
guest-policy-day-limit,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
habitability-baseline-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1419(1),CITED,VERIFIED,2026-08-23,2026-08-23,landlord-maintenance,"The generic landlord-maintenance clause doesn't distinguish the 'after written or actual notice' trigger Nebraska's habitability duty carries, or the housing-code-materially-affecting-health-safety ceiling on the duty. No cable/communication non-interference rule like Kansas's -- not found in the NE text. See edu-habitability-duty-delegation-ne for the tenant-delegation option Nebraska allows."
hoa-compliance,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
holdover,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-09-03,,"Self-limiting deferral to ""the maximum amount permitted by applicable law"" (shared-clause pass 2026-09-03 removed a hardcoded ""double the Monthly Rent"" figure that had no statutory basis in any of the 5 states then tagged, including NE). Nebraska's own holdover figure -- three months' periodic rent or threefold actual damages, whichever is greater, plus attorney fees, comfortably ABOVE the removed double-rent figure -- lives in edu-holdover-ne, not in this shared clause."
inspection-rights,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
joint-liability,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
keys,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
landlord-disclosure-ne,LEASE_CLAUSE,NE,"Neb. Rev. Stat. §76-1417(1),(2)",CITED,VERIFIED,2026-08-23,2026-08-23,,Mirrors landlord-disclosure-ks (K.S.A. 58-2551) -- same day-one disclosure requirement and implied-agency consequence for noncompliance. See edu-disclosure-noncompliance-ne for the consequence of not keeping this current.
landlords-access,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1423(3),CITED,VERIFIED,2026-08-23,2026-08-23,,"Nebraska requires a fixed 24-hour written notice (not a 'reasonable notice' standard like WY/KS), matching the clause's own built-in 24-hour figure directly -- extended per Taylor's direction (session 1). This is why NE is CITED here while WY/KS are GENERIC on this same shared row: their own entry standard is 'reasonable,' already covered by the clause's self-limiting language, so no override was needed for them."
landscaping-irrigation,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
late-fee-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1433,CITED,VERIFIED,2026-08-31,2026-08-31,late-fee,"Read verbatim 2026-08-31. The original NE pass was wrong in both directions: it overstated the consequence (§76-1433 waives only the right to TERMINATE for that specific breach, not the late fee, the rent, or the right to terminate for a different breach) and understated the exposure (the generic clause's unqualified 'or to pursue any other remedy' purports to preserve exactly the termination right the statute waives, arguably itself prohibited under §76-1415(1)(a)). Judgment call flagged for Taylor and left open in the source log: whether §76-1433's protection counts as a tenant 'right or remedy under the Act' for §76-1415(1)(a) purposes is genuinely uncertain; the override narrows the clause regardless of how that question resolves."
lead-based-paint,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-27,,Generic mechanics for NE; the Lead Warning Statement text itself was corrected to verbatim federal language (40 CFR 745.113(b)(1)) during a Colorado session and inherited here as a uniform federal fix with no NE-specific variation -- Nebraska has no state lead-disclosure statute layering additional requirements on top of the federal rule. See lease-clause-citations-CO.csv for the citation driving the fix.
no-alterations,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
no-disturbance,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
no-sublet-assign,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
notices,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
parking-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1415(1)(d),CITED,VERIFIED,2026-08-23,2026-09-07,parking,"Narrows the blanket liability disclaimer to exclude only ordinary negligence, same pattern as tenants-property-insurance-ne. CORRECTED 2026-09-07 (SD re-audit, cross-state follow-up): an earlier 'gross negligence' carve-out was a higher bar than the statute's -- §76-1415(1)(d) voids exculpation only for the landlord's ACTIVE AND ACTIONABLE negligence, which includes ordinary active negligence (e.g. leaving a gate open), not just gross negligence. Carve-out now tracks the statute's own phrase; deliberately not widened to 'any negligence' since NE still permits exculpating passive negligence."
parking-vehicle-rules,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
permitted-occupants,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
pet-insurance-requirement,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
pet-policy-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1415(1)(d),CITED,VERIFIED,2026-08-31,2026-08-31,pet-policy,"NE re-audit narrowed the indemnity: §76-1415(1)(d) reaches indemnification of the landlord's OWN active/actionable negligence, and the original 'claims arising from Tenant's pet(s)' sentence was unqualified enough to sweep in a case where the landlord was itself negligent (e.g. knew a pet was vicious and failed to act). Fixed with a carve-out, not deletion. Contrast with Kansas: K.S.A. 58-2547(a)(4) bars indemnifying EITHER party, so pet-policy-ks removed the indemnity outright -- Nebraska's landlord-only, negligence-gated ban instead keeps the indemnity with a carve-out. Do not merge the two rows."
possession-delay-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1426,CITED,VERIFIED,2026-08-31,2026-08-31,possession-delay,"Real numeric conflict with the generic clause, same pattern as possession-delay-ks: the generic gives a termination right only after 30 days; Nebraska gives an immediate 5-day-notice termination right plus rent abatement and a 3x willful-bad-faith damages remedy. NUMERIC ERROR CORRECTED 2026-08-31: the statute's 'three months' periodic rent or threefold actual damages, whichever is greater' is TIME-based for the first branch, not a flat 3x multiplier -- the original row said '3 times periodic rent,' which understated recovery ~4x for a week-to-week tenancy (§76-1414(4)). Same error, same root cause, as edu-holdover-ne's parallel provision."
rent-payment,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
residential-use-only,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
returned-payments,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
security-deposit-return-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1416(2); §69-1329,CITED,VERIFIED,2026-08-23,2026-08-23,security-deposit-return,"Flat 14-day return window, no CO/KS-style two-tier structure. Unclaimed balances escheat under the Uniform Disposition of Unclaimed Property Act (§69-1329) after 1 year."
security-deposit-use,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1416(2),CITED,VERIFIED,2026-08-23,2026-08-23,,"NE extended (session 6): §76-1416(2) permits applying the deposit to rent and to damages from the tenant's noncompliance with the rental agreement or §76-1421 -- substantively the same rent-plus-damages-beyond-wear-and-tear framing this clause already uses. No last-month's-rent restriction like Kansas's, so no override needed."
services-utilities-provided,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1415(1)(a),CITED,VERIFIED,2026-08-31,2026-08-31,,"NE re-audit reworded the clause's 'Tenant waives all liability of Landlord' sentence. The original session's read of §76-1415(1)(d) was actually correct (the clause's own 'beyond Landlord's reasonable control' limiter already excludes active/actionable negligence, so no gross-negligence carve-out was needed here the way parking-ne/storage-space-ne/tenants-property-insurance-ne needed one). The real exposure was §76-1415(1)(a): waiver-framed language ('Tenant WAIVES...') invites the argument that the tenant is being made to waive an Act right or remedy. Recast as an allocation ('Landlord is not liable') rather than a waiver -- substance unchanged, exposure removed. Applied uniformly to CO/WY/NE (CO has an analogous concern under §38-12-801(3); WY has no prohibited-provisions statute at all, so the reword is neutral there) -- not an NE-only override, but NE's own statute was one of the two real drivers."
severability,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
smoke-detector-duty-ne,LEASE_CLAUSE,NE,"Neb. Rev. Stat. §81-5,144",CITED,VERIFIED,2026-08-31,2026-08-31,,"Sits outside the core landlord-tenant title (Ch. 81, State Fire Marshal statutes) -- the same 'adjacent chapter' pattern that made KS's service-animal-fraud statute easy to miss on a first pass. NE re-audit found the clause built on this section was missing four things the statute actually provides: the landlord's affirmative duty to give testing instructions, the battery-replacement allocation to the tenant, the one-month-occupancy trigger for the tenant's testing duty, and the landlord's duty to correct reported deficiencies. All four now in the clause. See edu-smoke-detector-scope-ne for the separate question of which buildings the underlying mandate (§81-5,142) reaches."
smoking-policy,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
snow-removal,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
storage-space-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1415(1)(d),CITED,VERIFIED,2026-08-23,2026-09-07,storage-space,"Narrows the blanket liability disclaimer to exclude only ordinary negligence, same pattern as tenants-property-insurance-ne/parking-ne. CORRECTED 2026-09-07: an earlier 'gross negligence' carve-out was a higher bar than the statute's active-and-actionable-negligence standard; fixed to track the statute's own phrase."
surrender-end-of-term-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §§69-2303 to 69-2308 (cross-reference),CITED,VERIFIED,2026-08-23,2026-08-23,surrender-end-of-term,"The generic clause's vague 'treated as abandoned and disposed of... to the extent permitted by applicable law' understates Nebraska's actual, fairly specific Disposition of Personal Property Landlord and Tenant Act procedure, which already lives in abandoned-property-ne. This clause cross-references that detailed clause instead of restating vague language."
tenant-duties-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1421,CITED,VERIFIED,2026-08-23,2026-08-23,tenant-maintenance,"Nebraska's tenant-duty section, like Kansas's, explicitly covers guest-caused damage responsibility and a no-disturbance-of-other-tenants duty that the generic tenant-maintenance clause doesn't state -- same override rationale as tenant-duties-ks."
tenants-property-insurance-ne,LEASE_CLAUSE,NE,Neb. Rev. Stat. §76-1415(1)(d),CITED,VERIFIED,2026-08-23,2026-09-07,tenants-property-insurance,"Resolves edu-negligence-carveout-flag-ne: narrows the generic clause's blanket 'Landlord is not liable' sentence to exclude only ordinary negligence, explicitly preserving liability for gross negligence/willful misconduct -- mirrors a real NE commercial lease product's (ILRG/PublicLegal) carve-out for the same clause. CORRECTED 2026-09-07: an earlier 'gross negligence' carve-out was a higher bar than the statute's active-and-actionable-negligence standard; fixed to track the statute's own phrase. The parallel KS question (KS's exculpation ban is broader than negligence-only) remains separately open, not resolved here."
utilities-paid-by-landlord,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
utilities-responsibility,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
utility-payment-evidence,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
utility-service-continuity,LEASE_CLAUSE,NE,,GENERIC,VERIFIED,2026-08-23,2026-08-23,,"Generic contract-mechanics clause; NE whole-library audit (session 2, 2026-08-23) found no NE-specific statutory language or conflict."
