clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-no-utility-shutoff-statute-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 47-32 (read in full); § 32-03-29; § 47-16-13.1(1)(f),CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota has no statute making a utility shutoff its own offense with its own penalty. That doesn't make it safe: cutting utilities to force a tenant out is exposure under the general forcible-exclusion measure (treble damages, §32-03-29) -- see edu-self-help-eviction-ban-nd. The landlord's affirmative duty to supply running water, reasonable hot water, and reasonable heat is §47-16-13.1(1)(f), subject to its own stated exceptions."
edu-nonpayment-notice-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 47-32-01(4), 47-32-02",CITED,VERIFIED,2026-09-06,2026-09-06,,"If rent isn't paid within three days of the due date, eviction may be pursued, but the landlord must first give three days' written notice of intent to evict before filing in district court. No statutory cure right for nonpayment -- straight to eviction filing once the notice period expires."
edu-payment-method-fee-ban-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-20.1,CITED,VERIFIED,2026-09-06,2026-09-06,,"A landlord may not charge a tenant a fee just to accept cash, a check, or a money order for rent or any other required lease payment. Confirmed via full enacted text supplied directly by Taylor. Separate from a returned/bounced-check fee, which is a different topic governed by general banking law (Title 6, §6-08-16), not this section."
edu-post-writ-property-duties-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-30.1 (final two sentences),CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota imposes no post-writ inventory, storage, notice, or care-standard duty on the landlord or sheriff for a tenant's remaining belongings -- the abandoned-property rules govern instead, except one specific post-judgment lien: removing abandoned property after obtaining an eviction judgment and after special execution has been served creates a landlord's lien for reasonable storage/moving expenses (no stated value ceiling, subordinate to any prior perfected security interest). PROMOTED FROM NOTES TO A ROW: this lien was already recorded, but buried only inside abandoned-property-nd's notes field where no canvass could see it -- the same self-sealing failure shape found three times in the Minnesota session."
edu-postdated-check-forfeits-remedies-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 6-08-16(3),CITED,VERIFIED,2026-09-06,2026-09-06,,"If a landlord knowingly accepts a postdated rent check, or agrees the check won't be presented until a specified time, North Dakota's bad-check statute doesn't apply to that check AT ALL -- forfeiting the $40 collection fee, the civil penalty, and the ability to refer the matter for criminal prosecution. A common landlord practice (accepting a postdated check) with a real, easy-to-miss cost. Whether the same carve-out reaches the separate no-account-instrument offense (§6-08-16.2) is not stated in that section and remains unresolved -- flagged, not assumed."
edu-returned-check-fee-cap-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 6-08-16,CITED,VERIFIED,2026-09-06,2026-09-06,,"$40 collection-fee ceiling with NO advance-notice or disclosure precondition (confirmed this session on a whole-section read, resolving a flagged ND/SD divergence -- South Dakota's conspicuous-disclosure condition comes from a different statute, UCC Article 3, and does not transfer to North Dakota). A larger civil penalty (lesser of $200 or 3x the instrument) is available only after mailing a statutory notice of dishonor and a 10-day cure window -- but that notice is PERMISSIVE, not mandatory (State v. Ohnstad, 392 N.W.2d 389, 390 (N.D. 1986)), so it gates only the civil penalty, never the $40 fee. The postdated-check carve-out (§6-08-16(3)) forfeits the entire remedy scheme -- the most practically consequential, previously-unrecorded provision in the section for a residential landlord. An ACH compliance duty (§6-08-16(2)(a)) is directly relevant to any future Steinoak NSF-fee auto-collection feature."
edu-security-deposit-cap-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.1(1)(a)-(b),CITED,VERIFIED,2026-09-06,2026-09-06,,"Caps the deposit at one month's rent, with two distinct paths to two months: a landlord may CHOOSE to accept up to two months from a tenant with a felony conviction (an incentive to rent to them), or may DEMAND up to two months from a tenant with a prior judgment for violating a previous rental agreement -- different from a general 'poor credit' exception, which several online guides get wrong."
edu-security-deposit-interest-required-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.1(1),CITED,VERIFIED,2026-09-06,2026-09-06,,"Security deposits must be held in a federally insured, interest-bearing account for the tenant's benefit; accrued interest is owed only if occupancy reached nine months or longer. Second state (after Minnesota) requiring this -- the underlying interest-calculation feature is a shared product-backlog item, not a per-state one."
edu-security-deposit-noncompliance-penalty-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.1(4),CITED,VERIFIED,2026-09-06,2026-09-06,,Withholding deposit money without reasonable justification makes the landlord liable for TREBLE (triple) damages.
edu-security-deposit-pet-cap-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.1(2),CITED,VERIFIED,2026-09-06,2026-09-06,,"A separate pet security deposit is capped at the greater of $2,500 or two months' rent -- and cannot be charged at all for a service or companion animal required as a disability accommodation."
edu-security-deposit-successor-owner-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.1(5),CITED,VERIFIED,2026-09-06,2026-09-06,,"On sale or transfer, the security deposit and its accrued interest transfer to the new owner; the seller isn't released from liability until the transfer actually happens, and the buyer is bound by North Dakota's deposit rules even though they didn't originally collect the deposit."
edu-self-help-eviction-ban-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 32-03-29,CITED,VERIFIED,2026-09-06,2026-09-06,,"Forcibly ejecting or excluding a person from possession of real property exposes the actor to TREBLE damages -- confirmed via full primary text (upgraded from an earlier weaker, quote-styled secondary source). This is a general Title 32 damages-measure statute, not landlord-tenant-specific: it doesn't name lockouts or utility shutoffs individually, but its broad 'excluding a person from possession' language covers those self-help tactics as applied to a landlord-tenant context."
edu-smoke-alarm-portfolio-exemption-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 23-13-15(1)-(2), 23-09-02.1",CITED,VERIFIED,2026-09-06,2026-09-06,,"A visual/other approved fire alarm must be provided if a deaf tenant requests one in writing -- exempt ONLY if the landlord's rental property doesn't exceed one building AND that building doesn't exceed four residential dwelling units (both conditions required conjunctively; owning a single six-unit building, or two four-unit buildings, does not qualify). Split out of smoke-detector-duty-nd's tenant-facing clause text, since this is a fact about the landlord's whole portfolio, not a term of any one tenancy. Lodging establishments and assisted-living facilities are outside this statute altogether, governed by Department of Health rules instead."
edu-tenancy-type-notice-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 47-16-05, 47-16-06.1, 47-16-07, 47-16-15(1)-(2), 47-16-19, 47-16-20",CITED,VERIFIED,2026-09-06,2026-09-06,,"The single richest finding of the ND re-audit: chapter 47-16 draws tenancy-TYPE distinctions in at least six places that the original pass had recorded none of. A lodgings tenancy (rent set at a weekly rate) is PRESUMED to run for that rent period, and its termination notice scales to the length of that period (capped at one calendar month) -- so a weekly tenancy takes roughly a week's notice, not a flat month, which is exactly the error this project's own generic termination-notice clause would have made if written before this finding. The automatic-renewal notice duty (§47-16-06.1) applies only to leases of a specified term of two months or more; the mid-tenancy term-change right (§47-16-07) applies only to month-to-month tenancies. Same error shape as the NE re-audit's 'three months periodic rent' vs '3x periodic rent' finding: measures that coincide for a monthly tenancy and diverge sharply outside one. CROSS-STATE: no other state has been screened for this same tenancy-type sensitivity -- flagged as a candidate screen for CO/WY/KS/NE/MN/SD, not yet actioned."
edu-term-change-notice-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 47-16-07, 47-16-15(3)",CITED,VERIFIED,2026-09-06,2026-09-06,,"Gap filled: no ND row previously addressed mid-tenancy term changes or rent increases. In a month-to-month tenancy the landlord may change terms (including rent) on 30 days' written notice before the end of the month; a tenant who receives such notice may instead terminate at month-end on a deliberately SHORTER 25 days' notice -- letting them exit at the same month-end rather than being locked into the new terms for an extra month. This is North Dakota's rent-increase-notice rule by operation, since rent is simply a lease term; §47-16-02.1 separately preempts local rent control, so no city ordinance can shorten or lengthen either window."
edu-unclaimed-deposit-holder-duties-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 47-30.2-04(15), 47-30.2-21 through -27, 47-30.2-32, 47-30.2-33, 47-30.2-65, 47-30.2-66",CITED,VERIFIED,2026-09-06,2026-09-06,,"A deposit unclaimed more than one year after lease termination is presumed abandoned, making the landlord a statutory HOLDER under the unclaimed-property act with real reporting, notice, record-retention, and remittance duties -- day-rate interest and civil penalties for missing deadlines (escalating sharply for willful evasion), a good-faith safe harbor for substantial compliance, and a possible dormancy-charge deduction if authorized by a written contract term the landlord applies consistently. NEVER PREVIOUSLY ROWED: this entire escheat obligation existed in the library only as a single trailing, accurate-but-useless sentence inside security-deposit-return-nd's tenant-facing clause text."
electronic-signatures,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
entire-agreement,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
existing-condition,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
fire-casualty-termination-nd,LEASE_CLAUSE,ND,"N.D.C.C. §§ 47-16-14(4), 47-16-17(2)",CITED,VERIFIED,2026-09-06,2026-09-06,,"Corrects an earlier conclusion in this project's own decision log that ND fire/casualty termination was 'likely confirmed absent' based on the absence of a KS/NE-style dedicated numbered section -- ND's mechanism is structurally different (general lease-termination-grounds provisions, not a fire-specific section) but the underlying right is genuinely present. No rent-reduction/partial-vacate mechanic like KS/NE offer -- ND's version is an all-or-nothing termination right, not a proportional one."
fire-safety-grilling,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
governing-law,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
guest-policy,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
guest-policy-day-limit,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
hoa-compliance,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
inspection-rights,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
joint-liability,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
keys,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
landlord-maintenance-nd,LEASE_CLAUSE,ND,N.D.C.C. § 47-16-13.1,CITED,VERIFIED,2026-09-06,2026-09-06,landlord-maintenance,"More detailed than the generic landlord-maintenance clause: an explicit waste-receptacle duty, a water/heat supply duty, and a common-area duty -- same reasoning Minnesota used to justify habitability-baseline-mn."
landlords-access-nd,LEASE_CLAUSE,ND,N.D.C.C. § 47-16-07.3,CITED,VERIFIED,2026-09-06,2026-09-06,landlords-access,"ND is deliberately NOT tagged on the generic landlords-access clause, which states 'at least 24 hours' notice' -- North Dakota has NO notice-hours requirement at all. Its mechanism is different in kind: actual consent (not unreasonably withheld) tied to a 'time certain' entry window, with consent PRESUMED from the tenant's failure to object after receiving notice of that time. Extending the generic clause would have told ND landlords to satisfy a 24-hour rule that doesn't exist while omitting the consent step that does. Emergency/abandonment/substantial-violation entry is unconditional -- no notice or consent required."
landscaping-irrigation,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
late-fee,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
lead-based-paint,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic mechanics for ND; the Lead Warning Statement text itself was corrected to verbatim federal language (40 CFR 745.113(b)(1)) during a Colorado session and inherited here as a uniform federal fix. ND was actually MISSING this REQUIRED federal disclosure entirely until the 2026-09-06 re-audit: the consolidated checklist had asserted 'Present (federal)' for ND, which was true about the law and false about the library -- no row had ever actually been tagged ND. ND's ch. 47-16 was read in full and layers no additional state lead-disclosure statute on top of the federal rule; ND's own disclosure position is that the move-in condition statement (see edu-condition-statement-nd) is its only state-required disclosure."
lease-notice-initial-requirement-nd,LEASE_CLAUSE,ND,N.D.C.C. § 47-16-15(4),CITED,VERIFIED,2026-09-06,2026-09-06,,"First layout/placement requirement rowed in this project rather than a content rule: any lease requiring more than one month's termination notice must provide a physical space for the tenant to INITIAL next to that notice requirement, or the extended notice period is simply unenforceable and reverts to one calendar month. A generated lease stating a 60-day notice requirement without an adjacent initial box silently loses that term. PRODUCT GAP FLAGGED FOR TAYLOR: the lease builder currently has no mechanism for an initialing field, nor for conditioning one clause's inclusion/behavior on another clause's field value -- see Known Issues / Addendum M.1-M.2."
no-alterations,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
no-disturbance,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
no-sublet-assign,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
notices,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic mechanics; a 2026-09-03 shared-clause pass (triggered by the MN re-audit) added a saving clause deferring to any statutory delivery method/form/timing/content requirement, safe to inherit uniformly since every tagged state including ND specifies delivery per-statute."
parking,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Exculpatory-family clause (with pet-policy, storage-space, tenants-property-insurance): enforceable for ordinary negligence under North Dakota's general exculpatory-clause doctrine (N.D.C.C. § 9-08-02) since ND has no enumerated prohibited-lease-provisions statute -- confirmed this session by reading ch. 47-16 in full. Void only as to willful injury."
parking-vehicle-rules,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
permitted-occupants,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
pet-insurance-requirement,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
pet-policy,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Exculpatory-family clause (with parking, storage-space, tenants-property-insurance): enforceable for ordinary negligence since North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session, full read of ch. 47-16)."
possession-delay,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
rent-payment,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
residential-use-only,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
returned-payments,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic mechanics; ND's 2025 payment-fee statute (§47-16-20.1) governs a different topic (a fee for accepting cash/check/money order as a payment method) than returned/NSF payment fees, confirmed via enacted text -- no conflict. ND's actual NSF cap lives in Title 6 general banking law (§6-08-16), not landlord-tenant law, and isn't restated in this clause. A 2026-09-03 shared-clause pass replaced this clause's unbounded 'any fee associated with the failed payment' with a self-limiting 'not to exceed the maximum amount permitted by applicable law,' since every then-tagged state (ND included) has its own cap."
security-deposit-return-nd,LEASE_CLAUSE,ND,"N.D.C.C. § 47-16-07.1(1),(3),(4); § 47-16-17.1(8); § 47-30.2-04",CITED,VERIFIED,2026-09-06,2026-09-06,security-deposit-return,"Interest owed only if occupancy was 9+ months (same product gap as Minnesota: Steinoak doesn't yet calculate or disclose a deposit-interest amount anywhere in the builder). AMENDED at Taylor's direction after finding the clause's unqualified 30-day promise would have been more generous than ND law in a domestic-violence termination: §47-16-17.1(8) doesn't change the 30 days, it REPLACES the triggering event (first of the month following vacatur for a sole victim tenant; lease expiration if co-tenants remain bound) -- on a mid-term DV departure this can land roughly eleven months later than the unqualified clause promised, and a lease term more generous than statute is enforceable as a CONTRACT term, so the original text would have bound the landlord to pay out early. Fixed with deliberately neutral wording ('where North Dakota law sets a different trigger') so a routine deposit clause doesn't surface domestic violence to every tenant reading it -- specifics stay in edu-dv-deposit-timing-nd. Separately corrected: §47-16-07.1(3)'s own cross-reference to '§47-30.2-04' for reporting requirements is imprecise -- that section is the escheat PRESUMPTION provision and contains no reporting duty; the actual holder duties sit at §§47-30.2-21 through -32 (see edu-unclaimed-deposit-holder-duties-nd)."
security-deposit-use,LEASE_CLAUSE,ND,N.D.C.C. § 47-16-07.1(3),CITED,VERIFIED,2026-09-06,2026-09-06,,"Permits application to pet/negligence damage, unpaid rent, and cleaning/repair costs necessary to restore the property, reasonable wear and tear excepted -- compatible with this clause's existing self-limiting language, matching the same CITED treatment CO, WY, and MN received on this shared row for their own statutes."
services-utilities-provided,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic mechanics; North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session), so the exculpation-language exposure that forced fixes for CO/NE does not arise for ND."
severability,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
smoke-detector-duty-nd,LEASE_CLAUSE,ND,N.D.C.C. § 23-13-15,CITED,VERIFIED,2026-09-06,2026-09-06,,"Corrected on re-audit after being FindLaw-sourced and never primary-verified: the prior clause was internally contradictory (opened with 'Landlord will install and maintain,' then said the tenant maintains in a single-family rental). The statute actually assigns single-family maintenance/inspection to the TENANT and an install-and-ensure-operation duty to the landlord for 'other dwellings.' The prior clause also omitted the statute's opening exception (lodging establishments and assisted-living facilities are governed by a different section, ch. 23-09, entirely outside this one) and improperly folded a landlord-portfolio-level deaf-tenant exemption fact into tenant-facing clause text -- removed to its own education row, edu-smoke-alarm-portfolio-exemption-nd, since reciting it in the lease tells a deaf tenant their request may be refused on facts they can't verify. Willful failure to install (not merely maintain) is a class B misdemeanor."
smoking-policy,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
snow-removal,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Generic contract-mechanics clause; ND re-audit (2026-09-06, exhaustive generic-clause audit) read all of N.D.C.C. ch. 47-16 in full and found no ND-specific statutory language or conflict. North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session -- § 47-16-02 is a maximum-term cap, § 47-16-13.3 supplies only case-by-case unconscionability), so the exculpation-language fixes forced in KS/NE do not arise for ND."
storage-space,LEASE_CLAUSE,ND,,GENERIC,VERIFIED,2026-08-23,2026-09-06,,"Exculpatory-family clause (with parking, pet-policy, tenants-property-insurance): enforceable for ordinary negligence since North Dakota has no enumerated prohibited-lease-provisions statute (confirmed this session, full read of ch. 47-16)."
surrender-end-of-term-nd,LEASE_CLAUSE,ND,N.D.C.C. § 47-16-30.1 (cross-reference),CITED,VERIFIED,2026-09-06,2026-09-06,surrender-end-of-term,"Follows the exact fix Minnesota's session applied to surrender-end-of-term-mn: the generic clause's vague 'may, to the extent permitted by applicable law, be treated as abandoned' language is replaced with a direct cross-reference to abandoned-property-nd, which already carries ND's real mechanics ($2,500 threshold, 28-day wait)."
tenant-maintenance-nd,LEASE_CLAUSE,ND,N.D.C.C. § 47-16-13.2,CITED,VERIFIED,2026-09-06,2026-09-06,tenant-maintenance,"A real, consolidated, more-detailed tenant-duties statute (building-code compliance, plumbing-fixture cleanliness, an explicit anti-disturbance duty) than the generic tenant-maintenance clause captures -- same reasoning Minnesota used on the landlord side for habitability-baseline-mn, applied here to the tenant side."
