clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-tenant-termination-causes-sd,LEASE_CLAUSE,SD,"SDCL 43-32-19(1), 43-32-19(2)",CITED,VERIFIED,2026-08-23,2026-08-23,,"Captures South Dakota's own broader and differently-worded termination rights directly: failure to deliver possession/repair after reasonable written request (subd. 1), and material destruction of the premises by casualty (subd. 2, an all-or-nothing right with no proportional rent-abatement mechanic for partial damage -- see fire-casualty-rent-abatement-sd for an optional, non-statutory addition covering that gap). The generic `possession-delay` clause was extended to SD to cover the delayed-possession scenario mechanically, but this row states the statute's own broader rights directly rather than only through that generic clause's lens. The domestic-abuse/stalking ground (subd. 3) is handled separately by dv-lease-release-sd and cross-referenced here rather than repeated."
edu-termination-notice-scaling-sd,LANDLORD_EDUCATION,SD,SDCL 43-32-15; SDCL 43-32-4; SDCL 43-32-3,CITED,VERIFIED,2026-09-07,2026-09-07,,"Where a South Dakota tenancy runs for an unspecified term, the termination notice SCALES to the length of the term rather than being a fixed number of days: §43-32-4 presumes a lodgings tenancy runs for whatever period the parties use to set the rent (a weekly rate presumes a one-week term; non-lodgings hirings are presumed for one year under §43-32-3), and §43-32-15 requires notice at least as long as that term, capped at one month -- so a month-to-month tenancy takes about a month's notice, a week-to-week tenancy about a week's, and no unspecified-term tenancy ever needs more than a month. GENUINELY NEW ROW: the library previously carried NO termination-notice clause for any SD tenancy type except tenancy at will (15 days under §43-8-8) -- an inherited 'every tenancy is monthly' assumption meant a week-to-week SD tenancy's notice period was represented nowhere. Separate from the modification-notice mechanics of §43-32-13 and the 15-day tenancy-at-will rule of §43-8-8. A secondary-source section-number confusion (citing §43-32-14 instead of -15 for this rule) was caught and corrected -- §43-32-14 covers renewal-on-holdover (see edu-holdover-mechanics-sd), §43-32-15 supplies the notice rule and cross-references back to it."
edu-unconscionability-doctrine-sd,LANDLORD_EDUCATION,SD,"SDCL 53-9-3; SDCL Title 37, Ch. 24 (Deceptive Trade Practices and Consumer Protection Act); Rozeboom v. Nw. Bell Tel. Co., 358 N.W.2d 241 (S.D. 1984)",CITED,VERIFIED,2026-09-07,2026-09-07,,"South Dakota has no dedicated landlord-tenant statute voiding unconscionable lease clauses the way Kansas (K.S.A. 58-2544), Nebraska (§76-1412), or North Dakota (§47-16-13.3) do. Three things fill the gap instead: §53-9-3 (the same general exculpatory-clause statute behind the parking/storage-space/property-insurance clause family), the Deceptive Trade Practices Act (general deceptive/fraudulent trade practices, not a lease-specific unconscionability list), and common-law unconscionability as a backstop (South Dakota has struck a liability-limitation term as an unconscionable adhesion clause where bargaining disparity was severe, per Rozeboom, carried at secondary confidence). CORRECTED 2026-09-07: an earlier draft named only the Deceptive Trade Practices Act and common law, omitting §53-9-3 entirely -- the one statutory provision squarely on point, missed for the same reason as edu-no-prohibited-terms-list-sd's own initial gap (the search stayed confined to ch. 43-32 and Title 37-24, and never reached Title 53)."
electronic-signatures,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
entire-agreement,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
existing-condition,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
fire-casualty-rent-abatement-sd,LEASE_CLAUSE,SD,,NOT_STATUTE,VERIFIED,2026-08-23,2026-08-23,,"South Dakota's own statutory casualty-termination right (SDCL 43-32-19(2)) is all-or-nothing -- it gives a termination right for material destruction, but provides no proportional rent-reduction remedy for partial damage the way KS/NE do. This clause is NOT a restatement of any statutory requirement; it is an optional, more tenant-favorable term found in a real, in-use South Dakota lease (South Dakota Achieve's residential lease, published via the SD Dept. of Human Services' HCBS-settings-rule toolkit -- a genuine professional lease product, not a template-mill sample). Committed as a RECOMMENDED optional addition, not a REQUIRED clause, since South Dakota law doesn't mandate it -- Taylor's call whether to offer it as a landlord-selectable option."
fire-safety-grilling,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
governing-law,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
guest-policy,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
guest-policy-day-limit,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
hoa-compliance,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
holdover-sd,LEASE_CLAUSE,SD,SDCL 43-32-14,CITED,VERIFIED,2026-09-07,2026-09-07,holdover,"Supersedes the generic `holdover` clause, which promises 'holdover damages in the maximum amount permitted by applicable law' -- South Dakota has NO holdover damages multiplier at all (no double rent, no per-diem penalty), so that phrase resolves to zero in SD, the inverse of the usual defect: not a misstated rule, but a clause whose operative term is null in this jurisdiction. Replaced with SDCL 43-32-14's actual mechanic: if a holdover tenant remains and the landlord accepts rent, the parties are presumed to have renewed on the SAME terms for the SAME time (not exceeding one year) -- not a month-to-month fallback, which the generic's own fallback language would have gotten wrong for SD too. The renewed term's own termination notice then scales per SDCL 43-32-15 (see edu-termination-notice-scaling-sd)."
inspection-rights,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
joint-liability,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
keys,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
landlord-maintenance-sd,LEASE_CLAUSE,SD,SDCL 43-32-8,CITED,VERIFIED,2026-09-07,2026-09-07,landlord-maintenance,"Supersedes the generic `landlord-maintenance` clause (tagged CO only), which opens by subordinating the landlord's duty to the tenant's own maintenance obligations -- a real problem in SD, where §43-32-8 allocates the repair duty to the landlord and states expressly that the parties MAY NOT waive or modify that section's requirements; a clause making the landlord's duty subject to the tenant's obligations is arguably itself a prohibited modification. Drafted to track the statute's own language, stating the non-waiver and the repairs-in-lieu-of-rent exception on the face of the clause, and preserving (without restating) the SDCL 43-32-9 remedies (repair-and-deduct, vacate-and-discharge, or rent escrow for repairs exceeding one month's rent)."
landlords-access-sd,LEASE_CLAUSE,SD,SDCL 43-32-32,CITED,VERIFIED,2026-09-07,2026-09-07,landlords-access,"Supersedes the generic `landlords-access` clause, withheld from SD because the generic carries only a flat 24-hour period and none of §43-32-32's four MANDATORY notice-content elements (date(s) of entry, a period during normal business hours, the purpose of entry, and a means for the tenant to request rescheduling) -- tagging the generic as-is would have shipped an SD entry clause omitting every element SD actually requires. SD's 24 hours is a PRESUMPTION of reasonableness, not a floor -- the statute allows the lease itself to set alternate mutually-agreed methods or timing, hence 'presumed reasonable' rather than 'at least' in the drafted text."
landscaping-irrigation,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
late-fee,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"South Dakota sets no statutory late-fee cap and no mandatory grace period (confirmed: full read of ch. 43-32 contains no late-fee provision), so the landlord-set {{late_fee_grace_days}}/{{late_fee_amount}} fields create no conflict; the non-waiver sentence is also safe, since SD has no waiver-by-acceptance rule of the Nebraska §76-1433 / Kansas 'without reservation' type (see edu-late-rent-waiver-absence-sd). MATERIAL GAP CLOSED by tagging SD onto this clause: South Dakota previously had NO late-fee clause of any kind in the library, and because SD law leaves late fees entirely to the lease, an SD lease generated without this clause could not charge a late fee at all."
lead-based-paint,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,Generic mechanics for SD; the Lead Warning Statement text itself was corrected to verbatim federal language (40 CFR 745.113(b)(1)) during a Colorado session and inherited here as a uniform federal fix. SD was actually MISSING this REQUIRED federal disclosure entirely until the 2026-09-06/07 re-audit found neither ND nor SD had ever been tagged despite the consolidated checklist asserting 'Present (federal)' for both. SD's absence of a state lead-disclosure layer on top of the federal rule was assumed from ND's parallel posture and then independently confirmed in SD's own session.
meth-disclosure-sd,LEASE_CLAUSE,SD,SDCL 43-32-30,CITED,VERIFIED,2026-08-23,2026-08-23,,"Actual-knowledge standard (not a duty to investigate), same pattern already seen for Virginia and California's own meth-disclosure clauses in this library. South Dakota's version is unusual in explicitly limiting the disclosure to the specific affected unit in a multi-unit property -- not present in the VA/CA language already on hand."
no-alterations,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
no-disturbance,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
no-sublet-assign,LEASE_CLAUSE,SD,SDCL 43-32-20,CITED,VERIFIED,2026-09-07,2026-09-07,,"Read in full: the statute extends the lessor's remedies to the lessee's assignees (excepting a security-for-a-loan assignment unaccompanied by possession), but governs only the CONSEQUENCES of an assignment -- it does not restrict a landlord's right to withhold consent and imposes no reasonableness standard, so the generic clause's 'sole discretion' language creates no conflict."
notice-and-cure-sd,LANDLORD_EDUCATION,SD,"SDCL 21-16-2 (repealed, SL 2024 ch 75 § 1)",CITED,VERIFIED,2026-09-07,2026-09-07,,"South Dakota law gives a landlord broad discretion over whether, and how much, cure opportunity a tenant gets before eviction -- there is no statutory requirement to offer one, for nonpayment or an ordinary lease violation, following the 2024 repeal of the state's prior notice-to-quit requirement. Whether to give written notice and a set cure window is therefore a case-by-case enforcement decision, not a fixed lease term -- confirmed by a real, in-use South Dakota lease (South Dakota Achieve's) reviewed for this project, whose own default/eviction section defers entirely to SDCL Ch. 21-16 with no separate cure mechanism built in. PULLED FROM THE ACTIVE LEASE-CLAUSE SET on Taylor's own review: an earlier version of this content was drafted as a REQUIRED lease clause with bracket-fillable cure-period day counts, but Taylor's challenge -- that eviction/cure mechanics are procedural, enforcement-time behavior rather than a term the parties agree to at signing, closer to Nebraska's reservation-of-rights finding than to a substantive lease term -- was correct and confirmed by the real South Dakota lease's own silence on the point. Recorded here as a Legal Tracker feature candidate (a landlord-facing consistency reminder) rather than lease text; default-by-tenant-sd was revised in the same pass to stop referencing a lease section that no longer exists."
notices,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
parking,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Exculpatory-family clause (with storage-space, tenants-property-insurance -- pet-policy split off into its own pet-policy-sd override). Enforceable for ordinary negligence under South Dakota's general exculpatory-clause doctrine, SDCL 53-9-3 (South Dakota's counterpart to N.D.C.C. 9-08-02, so the ground ND used to extend this same clause family TRANSFERS to SD rather than being defeated) -- void as to willful injury. See edu-exculpatory-clause-limit-sd."
parking-vehicle-rules,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
permitted-occupants,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
pet-insurance-requirement,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
pet-policy-sd,LEASE_CLAUSE,SD,SDCL 53-9-3; SDCL 43-32-32; SDCL 43-32-6,CITED,VERIFIED,2026-09-07,2026-09-07,pet-policy,"Supersedes the generic `pet-policy` (CO;WY;ND) with two narrow changes. (1) Struck the phrase 'without liability to Tenant' from the pet entry-and-remove right: §53-9-3 voids any contract term exempting a party from responsibility for a violation of law, willful or negligent, and a blanket no-liability exemption reaches the tail cases where an entry-and-remove isn't clearly lawful -- and an unlawful entry in SD is expensive (§43-32-6 gives the tenant two months' rent plus return of advance rent/deposit). (2) Tied the pet clause's entry right to the lease's own Access & Entry section (landlords-access-sd) rather than granting a second, inconsistent entry right that mentioned none of §43-32-32's four mandatory notice elements -- a drafting-consistency fix independent of the statute. ASSESSMENT SELF-CORRECTED IN THE SAME PASS: the risk was originally overstated as a clear statutory violation; on closer reading the enumerated entry grounds (a vicious or severely ill animal) are mostly genuine emergencies that §43-32-32 itself exempts from notice, so the real exposure is confined to the narrower non-emergency tail. CROSS-STATE CANDIDATE, not acted on: North Dakota's N.D.C.C. § 9-08-02 is the direct counterpart to § 53-9-3, so the same fix plausibly applies to ND's own generic-tagged pet-policy -- flagged for ND's next pass, not inherited as a conclusion."
possession-delay,LEASE_CLAUSE,SD,SDCL 43-32-19(1),CITED,VERIFIED,2026-09-07,2026-09-07,,"Gives the tenant a termination right for the landlord's failure to deliver possession/repair after a reasonable written request -- an open 'reasonable time' standard, not a fixed number of days. This generic clause's 30-day figure is a contract term the parties are free to adopt (more certain than the open statutory standard, not in conflict with it), not a restatement of the statute itself -- cross-reference edu-tenant-termination-causes-sd for the underlying statutory right, flagged specifically to avoid confusing the two."
rent-payment,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
residential-use-only,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
returned-payments,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic mechanics; a 2026-09-03 shared-clause pass replaced this clause's unbounded 'any fee associated with the failed payment' with a self-limiting 'not to exceed the maximum amount permitted by applicable law,' which is why the clause survived South Dakota's own 2024 amendment to its returned-check fee cap (SDCL 57A-3-421, $40 to $60) without needing an edit -- see edu-returned-check-fee-cap-sd for the clause-agnostic figure this deferral protects against."
security-deposit-return-sd,LEASE_CLAUSE,SD,SDCL 43-32-24 (as amended by SL 2026 ch 179 § 1),CITED,VERIFIED,2026-09-07,2026-09-07,security-deposit-return,"21-day return/withholding-notice deadline (amended from 2 weeks to 21 days effective 2026-07-01), running from termination PLUS receipt of the tenant's forwarding address or delivery instructions -- not from termination alone, a more explicit trigger than most states in this project use. A separate, longer 45-day itemized-accounting-on-request deadline applies (see edu-security-deposit-itemized-accounting-sd). Noncompliance forfeits all withholding rights (matching ND's architecture) plus separate punitive-damages exposure for bad-faith retention, capped at $200 -- kept out of tenant-facing clause text as a landlord-facing liability fact rather than lease terms. No deposit-interest requirement exists in SD (unlike MN/ND) -- confirmed absent, not a product gap for this state. CORRECTED 2026-09-07: the clause had shipped VERIFIED with the pre-amendment 'two weeks' figure; caught only after two failed retrieval attempts escalated to Taylor for primary text, since the stale figure happened to be tenant-favorable (a shorter deadline than current law allows) and so wouldn't have been caught by the project's usual 'extra scrutiny where stale text is landlord-favorable' heuristic."
security-deposit-use,LEASE_CLAUSE,SD,SDCL 43-32-6.1,CITED,VERIFIED,2026-08-23,2026-08-23,,"The deposit-application concept (a deposit secures performance of the rental agreement) is compatible with this clause's existing self-limiting language (default/damage beyond wear-and-tear, not preexisting conditions) -- no SD-specific override needed for the use/application language itself; return mechanics are handled separately by security-deposit-return-sd."
services-utilities-provided,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
severability,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
smoking-policy,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
snow-removal,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
storage-space,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Exculpatory-family clause (with parking, tenants-property-insurance): same 53-9-3 ceiling as `parking` -- enforceable for ordinary negligence, void as to willful injury."
surrender-end-of-term,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
tenant-maintenance,LEASE_CLAUSE,SD,SDCL 43-32-10,CITED,VERIFIED,2026-09-07,2026-09-07,,"Imposes a matching duty ('the lessee shall preserve the premises... and repair all deteriorations or damage thereto occasioned by his negligent, willful or malicious conduct') with no non-waiver clause of its own (unlike §43-32-8's landlord-side duty), so no conflict with this clause's generic language. Interaction confirmed: §43-32-8 puts the repair duty on the landlord except for tenant-caused disrepair, and that allocation is non-waivable, so this clause's 'same condition as delivered' language must be read as a surrender covenant rather than a shift of the landlord's own duty -- landlord-maintenance-sd states the landlord's side expressly so the pair can't be read as a prohibited shift."
tenants-property-insurance,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Exculpatory-family clause (with parking, storage-space): SD's lack of an enumerated prohibited-provisions statute (verified this session against the full ch. 43-32 index) is the same ground that let North Dakota's copy of this clause stay generic, so it transfers to SD -- ceiling is SDCL 53-9-3. See edu-exculpatory-clause-limit-sd."
utilities-paid-by-landlord,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
utilities-responsibility,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
utility-payment-evidence,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
utility-service-continuity,LEASE_CLAUSE,SD,,GENERIC,VERIFIED,2026-08-23,2026-09-07,,"Generic contract-mechanics clause; SD re-audit (2026-09-07, Tier A of the L.2 exhaustive generic-clause audit) found no SD-specific statutory interaction, or self-limiting text that already defers to applicable law."
